date,platform,market,user_type,assignment,subscription_status,metric_name,numerator,denominator,value
2026-04-04,iOS,CA,existing,treatment,subscriber,day7_retention_proxy,883,1247,0.708099
2026-04-04,iOS,CA,existing,control,free,feature_adoption_rate,0,4285,0.0
2026-04-04,iOS,CA,existing,control,free,recommendation_engagement_rate,822,4409,0.186437
2026-04-04,iOS,CA,existing,control,free,subscription_conversion_rate,187,4400,0.0425
2026-04-04,iOS,CA,existing,control,free,session_frequency,5972,4418,1.351743
2026-04-04,iOS,CA,existing,control,free,report_block_rate,13,4298,0.003025
2026-04-04,iOS,CA,existing,control,free,day7_retention_proxy,3036,4297,0.706539
2026-04-04,iOS,CA,existing,control,free,payment_completion_rate,252,280,0.9
2026-04-04,iOS,CA,existing,control,subscriber,feature_adoption_rate,0,1260,0.0
2026-04-04,iOS,CA,existing,control,subscriber,recommendation_engagement_rate,235,1243,0.189059
2026-04-04,iOS,CA,existing,control,subscriber,session_frequency,1661,1217,1.364832
2026-04-04,iOS,CA,existing,control,subscriber,report_block_rate,9,1199,0.007506
2026-04-04,iOS,CA,existing,control,subscriber,day7_retention_proxy,880,1231,0.714866
2026-04-04,iOS,CA,new,treatment,free,feature_adoption_rate,0,966,0.0
2026-04-04,iOS,CA,new,treatment,free,recommendation_engagement_rate,144,983,0.14649
2026-04-04,iOS,CA,new,treatment,free,subscription_conversion_rate,30,994,0.030181
2026-04-04,iOS,CA,new,treatment,free,session_frequency,1269,967,1.312306
2026-04-04,iOS,CA,new,treatment,free,report_block_rate,5,947,0.00528
2026-04-04,iOS,CA,new,treatment,free,day7_retention_proxy,554,937,0.591249
2026-04-04,iOS,CA,new,treatment,free,payment_completion_rate,58,59,0.983051
2026-04-04,iOS,CA,new,treatment,subscriber,feature_adoption_rate,0,274,0.0
2026-04-04,iOS,CA,new,treatment,subscriber,recommendation_engagement_rate,46,284,0.161972
2026-04-04,iOS,CA,new,treatment,subscriber,session_frequency,376,277,1.357401
2026-04-04,iOS,CA,new,treatment,subscriber,report_block_rate,3,269,0.011152
2026-04-04,iOS,CA,new,treatment,subscriber,day7_retention_proxy,164,266,0.616541
2026-04-04,iOS,CA,new,control,free,feature_adoption_rate,0,971,0.0
2026-04-04,iOS,CA,new,control,free,recommendation_engagement_rate,172,958,0.179541
2026-04-04,iOS,CA,new,control,free,subscription_conversion_rate,29,972,0.029835
2026-04-04,iOS,CA,new,control,free,session_frequency,1321,983,1.343845
2026-04-04,iOS,CA,new,control,free,report_block_rate,6,972,0.006173
2026-04-04,iOS,CA,new,control,free,day7_retention_proxy,586,942,0.622081
2026-04-04,iOS,CA,new,control,free,payment_completion_rate,50,60,0.833333
2026-04-04,iOS,CA,new,control,subscriber,feature_adoption_rate,0,270,0.0
2026-04-04,iOS,CA,new,control,subscriber,recommendation_engagement_rate,43,268,0.160448
2026-04-04,iOS,CA,new,control,subscriber,session_frequency,373,279,1.336918
2026-04-04,iOS,CA,new,control,subscriber,report_block_rate,1,277,0.00361
2026-04-04,iOS,CA,new,control,subscriber,day7_retention_proxy,176,273,0.644689
2026-04-04,Android,US,existing,treatment,free,feature_adoption_rate,0,15095,0.0
2026-04-04,Android,US,existing,treatment,free,recommendation_engagement_rate,2830,15571,0.181748
2026-04-04,Android,US,existing,treatment,free,subscription_conversion_rate,546,15151,0.036037
2026-04-04,Android,US,existing,treatment,free,session_frequency,21116,15654,1.34892
2026-04-04,Android,US,existing,treatment,free,report_block_rate,86,15905,0.005407
2026-04-04,Android,US,existing,treatment,free,day7_retention_proxy,11019,15602,0.706256
2026-04-04,Android,US,existing,treatment,free,payment_completion_rate,887,959,0.924922
2026-04-04,Android,US,existing,treatment,subscriber,feature_adoption_rate,0,4368,0.0
2026-04-04,Android,US,existing,treatment,subscriber,recommendation_engagement_rate,801,4434,0.18065
2026-04-04,Android,US,existing,treatment,subscriber,session_frequency,5949,4385,1.35667
2026-04-04,Android,US,existing,treatment,subscriber,report_block_rate,26,4446,0.005848
2026-04-04,Android,US,existing,treatment,subscriber,day7_retention_proxy,3040,4356,0.697888
2026-04-04,Android,US,existing,control,free,feature_adoption_rate,0,15661,0.0
2026-04-04,Android,US,existing,control,free,recommendation_engagement_rate,2730,15372,0.177596
2026-04-04,Android,US,existing,control,free,subscription_conversion_rate,596,15575,0.038266
2026-04-04,Android,US,existing,control,free,session_frequency,21482,15888,1.35209
2026-04-04,Android,US,existing,control,free,report_block_rate,100,15454,0.006471
2026-04-04,Android,US,existing,control,free,day7_retention_proxy,11187,15727,0.711324
2026-04-04,Android,US,existing,control,free,payment_completion_rate,858,954,0.899371
2026-04-04,Android,US,existing,control,subscriber,feature_adoption_rate,0,4423,0.0
2026-04-04,Android,US,existing,control,subscriber,recommendation_engagement_rate,823,4278,0.19238
2026-04-04,Android,US,existing,control,subscriber,session_frequency,6033,4403,1.370202
2026-04-04,Android,US,existing,control,subscriber,report_block_rate,32,4373,0.007318
2026-04-04,Android,US,existing,control,subscriber,day7_retention_proxy,3112,4383,0.710016
2026-04-04,Android,US,new,treatment,free,feature_adoption_rate,0,3386,0.0
2026-04-04,Android,US,new,treatment,free,recommendation_engagement_rate,625,3386,0.184584
2026-04-04,Android,US,new,treatment,free,subscription_conversion_rate,98,3449,0.028414
2026-04-04,Android,US,new,treatment,free,session_frequency,4589,3361,1.365367
2026-04-04,Android,US,new,treatment,free,report_block_rate,21,3358,0.006254
2026-04-04,Android,US,new,treatment,free,day7_retention_proxy,2025,3266,0.620024
2026-04-04,Android,US,new,treatment,free,payment_completion_rate,192,208,0.923077
2026-04-04,Android,US,new,treatment,subscriber,feature_adoption_rate,0,974,0.0
2026-04-04,Android,US,new,treatment,subscriber,recommendation_engagement_rate,158,945,0.167196
2026-04-04,Android,US,new,treatment,subscriber,session_frequency,1325,995,1.331658
2026-04-04,Android,US,new,treatment,subscriber,report_block_rate,10,967,0.010341
2026-04-04,Android,US,new,treatment,subscriber,day7_retention_proxy,619,966,0.640787
2026-04-04,Android,US,new,control,free,feature_adoption_rate,0,3365,0.0
2026-04-04,Android,US,new,control,free,recommendation_engagement_rate,656,3452,0.190035
2026-04-04,Android,US,new,control,free,subscription_conversion_rate,91,3331,0.027319
2026-04-04,Android,US,new,control,free,session_frequency,4774,3477,1.373023
2026-04-04,Android,US,new,control,free,report_block_rate,34,3390,0.010029
2026-04-04,Android,US,new,control,free,day7_retention_proxy,2101,3443,0.610224
2026-04-04,Android,US,new,control,free,payment_completion_rate,195,213,0.915493
2026-04-04,Android,US,new,control,subscriber,feature_adoption_rate,0,958,0.0
2026-04-04,Android,US,new,control,subscriber,recommendation_engagement_rate,188,968,0.194215
2026-04-04,Android,US,new,control,subscriber,session_frequency,1311,976,1.343238
2026-04-04,Android,US,new,control,subscriber,report_block_rate,5,972,0.005144
2026-04-04,Android,US,new,control,subscriber,day7_retention_proxy,578,971,0.595263
2026-04-04,Android,GB,existing,treatment,free,feature_adoption_rate,0,8063,0.0
2026-04-04,Android,GB,existing,treatment,free,recommendation_engagement_rate,1380,8024,0.171984
2026-04-04,Android,GB,existing,treatment,free,subscription_conversion_rate,298,8028,0.03712
2026-04-04,Android,GB,existing,treatment,free,session_frequency,10988,8142,1.349546
2026-04-04,Android,GB,existing,treatment,free,report_block_rate,48,8288,0.005792
2026-04-04,Android,GB,existing,treatment,free,day7_retention_proxy,5702,8057,0.707708
2026-04-04,Android,GB,existing,treatment,free,payment_completion_rate,480,523,0.917782
2026-04-04,Android,GB,existing,treatment,subscriber,feature_adoption_rate,0,2346,0.0
2026-04-04,Android,GB,existing,treatment,subscriber,recommendation_engagement_rate,428,2243,0.190816
2026-04-04,Android,GB,existing,treatment,subscriber,session_frequency,3116,2245,1.387973
2026-04-04,Android,GB,existing,treatment,subscriber,report_block_rate,11,2288,0.004808
2026-04-04,Android,GB,existing,treatment,subscriber,day7_retention_proxy,1646,2337,0.704322
2026-04-04,Android,GB,existing,control,free,feature_adoption_rate,0,8243,0.0
2026-04-04,Android,GB,existing,control,free,recommendation_engagement_rate,1489,7919,0.188029
2026-04-04,Android,GB,existing,control,free,subscription_conversion_rate,294,7772,0.037828
2026-04-04,Android,GB,existing,control,free,session_frequency,11023,8283,1.330798
2026-04-04,Android,GB,existing,control,free,report_block_rate,59,7936,0.007434
2026-04-04,Android,GB,existing,control,free,day7_retention_proxy,5571,7858,0.708959
2026-04-04,Android,GB,existing,control,free,payment_completion_rate,454,510,0.890196
2026-04-04,Android,GB,existing,control,subscriber,feature_adoption_rate,0,2293,0.0
2026-04-04,Android,GB,existing,control,subscriber,recommendation_engagement_rate,398,2258,0.176262
2026-04-04,Android,GB,existing,control,subscriber,session_frequency,3149,2280,1.38114
2026-04-04,Android,GB,existing,control,subscriber,report_block_rate,9,2277,0.003953
2026-04-04,Android,GB,existing,control,subscriber,day7_retention_proxy,1617,2252,0.718028
2026-04-04,Android,GB,new,treatment,free,feature_adoption_rate,0,1791,0.0
2026-04-04,Android,GB,new,treatment,free,recommendation_engagement_rate,332,1802,0.18424
2026-04-04,Android,GB,new,treatment,free,subscription_conversion_rate,47,1704,0.027582
2026-04-04,Android,GB,new,treatment,free,session_frequency,2416,1753,1.378209
2026-04-04,Android,GB,new,treatment,free,report_block_rate,6,1790,0.003352
2026-04-04,Android,GB,new,treatment,free,day7_retention_proxy,1091,1725,0.632464
2026-04-04,Android,GB,new,treatment,free,payment_completion_rate,103,112,0.919643
2026-04-04,Android,GB,new,treatment,subscriber,feature_adoption_rate,0,492,0.0
2026-04-04,Android,GB,new,treatment,subscriber,recommendation_engagement_rate,80,498,0.160643
2026-04-04,Android,GB,new,treatment,subscriber,session_frequency,665,501,1.327345
2026-04-04,Android,GB,new,treatment,subscriber,report_block_rate,0,497,0.0
2026-04-04,Android,GB,new,treatment,subscriber,day7_retention_proxy,295,492,0.599593
2026-04-04,Android,GB,new,control,free,feature_adoption_rate,0,1716,0.0
2026-04-04,Android,GB,new,control,free,recommendation_engagement_rate,319,1752,0.182078
2026-04-04,Android,GB,new,control,free,subscription_conversion_rate,37,1743,0.021228
2026-04-04,Android,GB,new,control,free,session_frequency,2372,1734,1.367935
2026-04-04,Android,GB,new,control,free,report_block_rate,13,1732,0.007506
2026-04-04,Android,GB,new,control,free,day7_retention_proxy,1085,1764,0.615079
2026-04-04,Android,GB,new,control,free,payment_completion_rate,99,110,0.9
2026-04-04,Android,GB,new,control,subscriber,feature_adoption_rate,0,487,0.0
2026-04-04,Android,GB,new,control,subscriber,recommendation_engagement_rate,91,505,0.180198
2026-04-04,Android,GB,new,control,subscriber,session_frequency,688,485,1.418557
2026-04-04,Android,GB,new,control,subscriber,report_block_rate,0,497,0.0
2026-04-04,Android,GB,new,control,subscriber,day7_retention_proxy,320,506,0.632411
2026-04-04,Android,DE,existing,treatment,free,feature_adoption_rate,0,6124,0.0
2026-04-04,Android,DE,existing,treatment,free,recommendation_engagement_rate,1024,5969,0.171553
2026-04-04,Android,DE,existing,treatment,free,subscription_conversion_rate,199,6069,0.03279
2026-04-04,Android,DE,existing,treatment,free,session_frequency,8098,6025,1.344066
2026-04-04,Android,DE,existing,treatment,free,report_block_rate,33,5861,0.00563
2026-04-04,Android,DE,existing,treatment,free,day7_retention_proxy,4507,6354,0.709317
2026-04-04,Android,DE,existing,treatment,free,payment_completion_rate,359,390,0.920513
2026-04-04,Android,DE,existing,treatment,subscriber,feature_adoption_rate,0,1788,0.0
2026-04-04,Android,DE,existing,treatment,subscriber,recommendation_engagement_rate,301,1760,0.171023
2026-04-04,Android,DE,existing,treatment,subscriber,session_frequency,2294,1712,1.339953
2026-04-04,Android,DE,existing,treatment,subscriber,report_block_rate,12,1719,0.006981
2026-04-04,Android,DE,existing,treatment,subscriber,day7_retention_proxy,1185,1665,0.711712
2026-04-04,Android,DE,existing,control,free,feature_adoption_rate,0,6106,0.0
2026-04-04,Android,DE,existing,control,free,recommendation_engagement_rate,1136,5986,0.189776
2026-04-04,Android,DE,existing,control,free,subscription_conversion_rate,176,5989,0.029387
2026-04-04,Android,DE,existing,control,free,session_frequency,8054,6022,1.337429
2026-04-04,Android,DE,existing,control,free,report_block_rate,42,6070,0.006919
2026-04-04,Android,DE,existing,control,free,day7_retention_proxy,4291,5967,0.719122
2026-04-04,Android,DE,existing,control,free,payment_completion_rate,341,370,0.921622
2026-04-04,Android,DE,existing,control,subscriber,feature_adoption_rate,0,1699,0.0
2026-04-04,Android,DE,existing,control,subscriber,recommendation_engagement_rate,340,1750,0.194286
2026-04-04,Android,DE,existing,control,subscriber,session_frequency,2319,1711,1.355348
2026-04-04,Android,DE,existing,control,subscriber,report_block_rate,10,1752,0.005708
2026-04-04,Android,DE,existing,control,subscriber,day7_retention_proxy,1250,1737,0.719632
2026-04-04,Android,DE,new,treatment,free,feature_adoption_rate,0,1312,0.0
2026-04-04,Android,DE,new,treatment,free,recommendation_engagement_rate,234,1331,0.175808
2026-04-04,Android,DE,new,treatment,free,subscription_conversion_rate,34,1349,0.025204
2026-04-04,Android,DE,new,treatment,free,session_frequency,1815,1319,1.376042
2026-04-04,Android,DE,new,treatment,free,report_block_rate,9,1332,0.006757
2026-04-04,Android,DE,new,treatment,free,day7_retention_proxy,839,1344,0.624256
2026-04-04,Android,DE,new,treatment,free,payment_completion_rate,75,83,0.903614
2026-04-04,Android,DE,new,treatment,subscriber,feature_adoption_rate,0,389,0.0
2026-04-04,Android,DE,new,treatment,subscriber,recommendation_engagement_rate,69,376,0.183511
2026-04-04,Android,DE,new,treatment,subscriber,session_frequency,518,380,1.363158
2026-04-04,Android,DE,new,treatment,subscriber,report_block_rate,4,369,0.01084
2026-04-04,Android,DE,new,treatment,subscriber,day7_retention_proxy,236,377,0.625995
2026-04-04,Android,DE,new,control,free,feature_adoption_rate,0,1336,0.0
2026-04-04,Android,DE,new,control,free,recommendation_engagement_rate,265,1349,0.196442
2026-04-04,Android,DE,new,control,free,subscription_conversion_rate,43,1318,0.032625
2026-04-04,Android,DE,new,control,free,session_frequency,1792,1352,1.325444
2026-04-04,Android,DE,new,control,free,report_block_rate,10,1280,0.007812
2026-04-04,Android,DE,new,control,free,day7_retention_proxy,821,1345,0.610409
2026-04-04,Android,DE,new,control,free,payment_completion_rate,77,85,0.905882
2026-04-04,Android,DE,new,control,subscriber,feature_adoption_rate,0,383,0.0
2026-04-04,Android,DE,new,control,subscriber,recommendation_engagement_rate,78,371,0.210243
2026-04-04,Android,DE,new,control,subscriber,session_frequency,502,378,1.328042
2026-04-04,Android,DE,new,control,subscriber,report_block_rate,1,383,0.002611
2026-04-04,Android,DE,new,control,subscriber,day7_retention_proxy,229,381,0.60105
2026-04-04,Android,CA,existing,treatment,free,feature_adoption_rate,0,4019,0.0
2026-04-04,Android,CA,existing,treatment,free,recommendation_engagement_rate,723,4017,0.179985
2026-04-04,Android,CA,existing,treatment,free,subscription_conversion_rate,179,4113,0.043521
