date,platform,market,user_type,assignment,subscription_status,metric_name,numerator,denominator,value
2026-04-04,iOS,US,new,control,subscriber,session_frequency,1368,1030,1.328155
2026-04-04,iOS,US,new,control,subscriber,report_block_rate,6,1039,0.005775
2026-04-04,iOS,US,new,control,subscriber,day7_retention_proxy,662,1061,0.62394
2026-04-04,iOS,GB,existing,treatment,free,feature_adoption_rate,0,8794,0.0
2026-04-04,iOS,GB,existing,treatment,free,recommendation_engagement_rate,1654,8802,0.187912
2026-04-04,iOS,GB,existing,treatment,free,subscription_conversion_rate,387,8867,0.043645
2026-04-04,iOS,GB,existing,treatment,free,session_frequency,11859,8734,1.357797
2026-04-04,iOS,GB,existing,treatment,free,report_block_rate,49,8785,0.005578
2026-04-04,iOS,GB,existing,treatment,free,day7_retention_proxy,6081,8526,0.71323
2026-04-04,iOS,GB,existing,treatment,free,payment_completion_rate,515,555,0.927928
2026-04-04,iOS,GB,existing,treatment,subscriber,feature_adoption_rate,0,2489,0.0
2026-04-04,iOS,GB,existing,treatment,subscriber,recommendation_engagement_rate,429,2479,0.173054
2026-04-04,iOS,GB,existing,treatment,subscriber,session_frequency,3329,2484,1.340177
2026-04-04,iOS,GB,existing,treatment,subscriber,report_block_rate,11,2451,0.004488
2026-04-04,iOS,GB,existing,treatment,subscriber,day7_retention_proxy,1748,2463,0.709704
2026-04-04,iOS,GB,existing,control,free,feature_adoption_rate,0,8570,0.0
2026-04-04,iOS,GB,existing,control,free,recommendation_engagement_rate,1618,8843,0.18297
2026-04-04,iOS,GB,existing,control,free,subscription_conversion_rate,389,8980,0.043318
2026-04-04,iOS,GB,existing,control,free,session_frequency,12001,8801,1.363595
2026-04-04,iOS,GB,existing,control,free,report_block_rate,39,8698,0.004484
2026-04-04,iOS,GB,existing,control,free,day7_retention_proxy,6224,8768,0.709854
2026-04-04,iOS,GB,existing,control,free,payment_completion_rate,478,533,0.896811
2026-04-04,iOS,GB,existing,control,subscriber,feature_adoption_rate,0,2541,0.0
2026-04-04,iOS,GB,existing,control,subscriber,recommendation_engagement_rate,434,2429,0.178674
2026-04-04,iOS,GB,existing,control,subscriber,session_frequency,3341,2459,1.358682
2026-04-04,iOS,GB,existing,control,subscriber,report_block_rate,20,2499,0.008003
2026-04-04,iOS,GB,existing,control,subscriber,day7_retention_proxy,1701,2402,0.70816
2026-04-04,iOS,GB,new,treatment,free,feature_adoption_rate,0,1895,0.0
2026-04-04,iOS,GB,new,treatment,free,recommendation_engagement_rate,341,1938,0.175955
2026-04-04,iOS,GB,new,treatment,free,subscription_conversion_rate,69,1918,0.035975
2026-04-04,iOS,GB,new,treatment,free,session_frequency,2577,1916,1.34499
2026-04-04,iOS,GB,new,treatment,free,report_block_rate,17,1966,0.008647
2026-04-04,iOS,GB,new,treatment,free,day7_retention_proxy,1123,1856,0.605065
2026-04-04,iOS,GB,new,treatment,free,payment_completion_rate,106,115,0.921739
2026-04-04,iOS,GB,new,treatment,subscriber,feature_adoption_rate,0,535,0.0
2026-04-04,iOS,GB,new,treatment,subscriber,recommendation_engagement_rate,102,534,0.191011
2026-04-04,iOS,GB,new,treatment,subscriber,session_frequency,760,556,1.366906
2026-04-04,iOS,GB,new,treatment,subscriber,report_block_rate,2,527,0.003795
2026-04-04,iOS,GB,new,treatment,subscriber,day7_retention_proxy,350,529,0.661626
2026-04-04,iOS,GB,new,control,free,feature_adoption_rate,0,1924,0.0
2026-04-04,iOS,GB,new,control,free,recommendation_engagement_rate,349,1882,0.185441
2026-04-04,iOS,GB,new,control,free,subscription_conversion_rate,57,2007,0.028401
2026-04-04,iOS,GB,new,control,free,session_frequency,2553,1882,1.356536
2026-04-04,iOS,GB,new,control,free,report_block_rate,15,1949,0.007696
2026-04-04,iOS,GB,new,control,free,day7_retention_proxy,1193,2001,0.596202
2026-04-04,iOS,GB,new,control,free,payment_completion_rate,108,121,0.892562
2026-04-04,iOS,GB,new,control,subscriber,feature_adoption_rate,0,527,0.0
2026-04-04,iOS,GB,new,control,subscriber,recommendation_engagement_rate,105,542,0.193727
2026-04-04,iOS,GB,new,control,subscriber,session_frequency,740,549,1.347905
2026-04-04,iOS,GB,new,control,subscriber,report_block_rate,3,553,0.005425
2026-04-04,iOS,GB,new,control,subscriber,day7_retention_proxy,339,552,0.61413
2026-04-04,iOS,DE,existing,treatment,free,feature_adoption_rate,0,6598,0.0
2026-04-04,iOS,DE,existing,treatment,free,recommendation_engagement_rate,1187,6465,0.183604
2026-04-04,iOS,DE,existing,treatment,free,subscription_conversion_rate,267,6622,0.04032
2026-04-04,iOS,DE,existing,treatment,free,session_frequency,8901,6632,1.342129
2026-04-04,iOS,DE,existing,treatment,free,report_block_rate,45,6718,0.006698
2026-04-04,iOS,DE,existing,treatment,free,day7_retention_proxy,4706,6654,0.707244
2026-04-04,iOS,DE,existing,treatment,free,payment_completion_rate,369,406,0.908867
2026-04-04,iOS,DE,existing,treatment,subscriber,feature_adoption_rate,0,1833,0.0
2026-04-04,iOS,DE,existing,treatment,subscriber,recommendation_engagement_rate,314,1858,0.168999
2026-04-04,iOS,DE,existing,treatment,subscriber,session_frequency,2479,1813,1.367347
2026-04-04,iOS,DE,existing,treatment,subscriber,report_block_rate,17,1814,0.009372
2026-04-04,iOS,DE,existing,treatment,subscriber,day7_retention_proxy,1305,1856,0.703125
2026-04-04,iOS,DE,existing,control,free,feature_adoption_rate,0,6684,0.0
2026-04-04,iOS,DE,existing,control,free,recommendation_engagement_rate,1209,6451,0.187413
2026-04-04,iOS,DE,existing,control,free,subscription_conversion_rate,258,6445,0.040031
2026-04-04,iOS,DE,existing,control,free,session_frequency,8740,6509,1.342756
2026-04-04,iOS,DE,existing,control,free,report_block_rate,49,6745,0.007265
2026-04-04,iOS,DE,existing,control,free,day7_retention_proxy,4631,6521,0.710167
2026-04-04,iOS,DE,existing,control,free,payment_completion_rate,362,399,0.907268
2026-04-04,iOS,DE,existing,control,subscriber,feature_adoption_rate,0,1877,0.0
2026-04-04,iOS,DE,existing,control,subscriber,recommendation_engagement_rate,329,1843,0.178513
2026-04-04,iOS,DE,existing,control,subscriber,session_frequency,2457,1803,1.362729
2026-04-04,iOS,DE,existing,control,subscriber,report_block_rate,14,1831,0.007646
2026-04-04,iOS,DE,existing,control,subscriber,day7_retention_proxy,1347,1901,0.708574
2026-04-04,iOS,DE,new,treatment,free,feature_adoption_rate,0,1429,0.0
2026-04-04,iOS,DE,new,treatment,free,recommendation_engagement_rate,263,1441,0.182512
2026-04-04,iOS,DE,new,treatment,free,subscription_conversion_rate,36,1421,0.025334
2026-04-04,iOS,DE,new,treatment,free,session_frequency,1880,1383,1.359364
2026-04-04,iOS,DE,new,treatment,free,report_block_rate,13,1430,0.009091
2026-04-04,iOS,DE,new,treatment,free,day7_retention_proxy,877,1429,0.613716
2026-04-04,iOS,DE,new,treatment,free,payment_completion_rate,82,90,0.911111
2026-04-04,iOS,DE,new,treatment,subscriber,feature_adoption_rate,0,417,0.0
2026-04-04,iOS,DE,new,treatment,subscriber,recommendation_engagement_rate,74,407,0.181818
2026-04-04,iOS,DE,new,treatment,subscriber,session_frequency,553,410,1.34878
2026-04-04,iOS,DE,new,treatment,subscriber,report_block_rate,1,412,0.002427
2026-04-04,iOS,DE,new,treatment,subscriber,day7_retention_proxy,235,412,0.570388
2026-04-04,iOS,DE,new,control,free,feature_adoption_rate,0,1437,0.0
2026-04-04,iOS,DE,new,control,free,recommendation_engagement_rate,250,1422,0.175809
2026-04-04,iOS,DE,new,control,free,subscription_conversion_rate,40,1444,0.027701
2026-04-04,iOS,DE,new,control,free,session_frequency,1918,1451,1.321847
2026-04-04,iOS,DE,new,control,free,report_block_rate,9,1488,0.006048
2026-04-04,iOS,DE,new,control,free,day7_retention_proxy,868,1436,0.604457
2026-04-04,iOS,DE,new,control,free,payment_completion_rate,80,91,0.879121
2026-04-04,iOS,DE,new,control,subscriber,feature_adoption_rate,0,406,0.0
2026-04-04,iOS,DE,new,control,subscriber,recommendation_engagement_rate,70,410,0.170732
2026-04-04,iOS,DE,new,control,subscriber,session_frequency,524,401,1.306733
2026-04-04,iOS,DE,new,control,subscriber,report_block_rate,3,412,0.007282
2026-04-04,iOS,DE,new,control,subscriber,day7_retention_proxy,263,415,0.633735
2026-04-04,iOS,CA,existing,treatment,free,feature_adoption_rate,0,4493,0.0
2026-04-04,iOS,CA,existing,treatment,free,recommendation_engagement_rate,794,4263,0.186254
2026-04-04,iOS,CA,existing,treatment,free,subscription_conversion_rate,163,4306,0.037854
2026-04-04,iOS,CA,existing,treatment,free,session_frequency,5810,4311,1.347715
2026-04-04,iOS,CA,existing,treatment,free,report_block_rate,31,4477,0.006924
2026-04-04,iOS,CA,existing,treatment,free,day7_retention_proxy,3112,4443,0.700428
2026-04-04,iOS,CA,existing,treatment,free,payment_completion_rate,258,281,0.918149
2026-04-04,iOS,CA,existing,treatment,subscriber,feature_adoption_rate,0,1263,0.0
2026-04-04,iOS,CA,existing,treatment,subscriber,recommendation_engagement_rate,229,1246,0.183788
2026-04-04,iOS,CA,existing,treatment,subscriber,session_frequency,1630,1209,1.348222
2026-04-04,iOS,CA,existing,treatment,subscriber,report_block_rate,6,1173,0.005115
2026-04-04,iOS,CA,existing,treatment,subscriber,day7_retention_proxy,863,1207,0.714996
2026-04-04,iOS,CA,existing,control,free,feature_adoption_rate,0,4420,0.0
2026-04-04,iOS,CA,existing,control,free,recommendation_engagement_rate,797,4361,0.182756
2026-04-04,iOS,CA,existing,control,free,subscription_conversion_rate,195,4348,0.044848
2026-04-04,iOS,CA,existing,control,free,session_frequency,5833,4299,1.356827
2026-04-04,iOS,CA,existing,control,free,report_block_rate,28,4237,0.006608
2026-04-04,iOS,CA,existing,control,free,day7_retention_proxy,3122,4399,0.709707
2026-04-04,iOS,CA,existing,control,free,payment_completion_rate,252,273,0.923077
2026-04-04,iOS,CA,existing,control,subscriber,feature_adoption_rate,0,1231,0.0
2026-04-04,iOS,CA,existing,control,subscriber,recommendation_engagement_rate,248,1242,0.199678
2026-04-04,iOS,CA,existing,control,subscriber,session_frequency,1757,1273,1.380204
2026-04-04,iOS,CA,existing,control,subscriber,report_block_rate,10,1222,0.008183
2026-04-04,iOS,CA,existing,control,subscriber,day7_retention_proxy,879,1243,0.70716
2026-04-04,iOS,CA,new,treatment,free,feature_adoption_rate,0,963,0.0
2026-04-04,iOS,CA,new,treatment,free,recommendation_engagement_rate,176,981,0.179409
2026-04-04,iOS,CA,new,treatment,free,subscription_conversion_rate,26,950,0.027368
2026-04-04,iOS,CA,new,treatment,free,session_frequency,1288,969,1.329205
2026-04-04,iOS,CA,new,treatment,free,report_block_rate,6,954,0.006289
2026-04-04,iOS,CA,new,treatment,free,day7_retention_proxy,555,962,0.576923
2026-04-04,iOS,CA,new,treatment,free,payment_completion_rate,54,59,0.915254
2026-04-04,iOS,CA,new,treatment,subscriber,feature_adoption_rate,0,275,0.0
2026-04-04,iOS,CA,new,treatment,subscriber,recommendation_engagement_rate,46,272,0.169118
2026-04-04,iOS,CA,new,treatment,subscriber,session_frequency,360,267,1.348315
2026-04-04,iOS,CA,new,treatment,subscriber,report_block_rate,3,274,0.010949
2026-04-04,iOS,CA,new,treatment,subscriber,day7_retention_proxy,157,274,0.572993
2026-04-04,iOS,CA,new,control,free,feature_adoption_rate,0,964,0.0
2026-04-04,iOS,CA,new,control,free,recommendation_engagement_rate,187,987,0.189463
2026-04-04,iOS,CA,new,control,free,subscription_conversion_rate,29,963,0.030114
2026-04-04,iOS,CA,new,control,free,session_frequency,1290,954,1.352201
2026-04-04,iOS,CA,new,control,free,report_block_rate,3,973,0.003083
2026-04-04,iOS,CA,new,control,free,day7_retention_proxy,578,951,0.607781
2026-04-04,iOS,CA,new,control,free,payment_completion_rate,52,58,0.896552
2026-04-04,iOS,CA,new,control,subscriber,feature_adoption_rate,0,270,0.0
2026-04-04,iOS,CA,new,control,subscriber,recommendation_engagement_rate,53,272,0.194853
2026-04-04,iOS,CA,new,control,subscriber,session_frequency,370,274,1.350365
2026-04-04,iOS,CA,new,control,subscriber,report_block_rate,1,275,0.003636
2026-04-04,iOS,CA,new,control,subscriber,day7_retention_proxy,162,275,0.589091
2026-04-04,Android,US,existing,treatment,free,feature_adoption_rate,0,15963,0.0
2026-04-04,Android,US,existing,treatment,free,recommendation_engagement_rate,2806,15372,0.18254
2026-04-04,Android,US,existing,treatment,free,subscription_conversion_rate,558,15447,0.036124
2026-04-04,Android,US,existing,treatment,free,session_frequency,20842,15474,1.346904
2026-04-04,Android,US,existing,treatment,free,report_block_rate,102,15360,0.006641
2026-04-04,Android,US,existing,treatment,free,day7_retention_proxy,11213,15787,0.710268
2026-04-04,Android,US,existing,treatment,free,payment_completion_rate,893,981,0.910296
2026-04-04,Android,US,existing,treatment,subscriber,feature_adoption_rate,0,4355,0.0
2026-04-04,Android,US,existing,treatment,subscriber,recommendation_engagement_rate,790,4301,0.183678
2026-04-04,Android,US,existing,treatment,subscriber,session_frequency,6069,4539,1.337079
2026-04-04,Android,US,existing,treatment,subscriber,report_block_rate,32,4371,0.007321
2026-04-04,Android,US,existing,treatment,subscriber,day7_retention_proxy,3078,4315,0.713326
2026-04-04,Android,US,existing,control,free,feature_adoption_rate,0,16059,0.0
2026-04-04,Android,US,existing,control,free,recommendation_engagement_rate,2839,15350,0.184951
2026-04-04,Android,US,existing,control,free,subscription_conversion_rate,606,16009,0.037854
2026-04-04,Android,US,existing,control,free,session_frequency,20347,15061,1.350973
2026-04-04,Android,US,existing,control,free,report_block_rate,94,15560,0.006041
2026-04-04,Android,US,existing,control,free,day7_retention_proxy,10932,15366,0.711441
2026-04-04,Android,US,existing,control,free,payment_completion_rate,868,955,0.908901
2026-04-04,Android,US,existing,control,subscriber,feature_adoption_rate,0,4367,0.0
2026-04-04,Android,US,existing,control,subscriber,recommendation_engagement_rate,780,4333,0.180014
2026-04-04,Android,US,existing,control,subscriber,session_frequency,6155,4525,1.360221
2026-04-04,Android,US,existing,control,subscriber,report_block_rate,20,4383,0.004563
2026-04-04,Android,US,existing,control,subscriber,day7_retention_proxy,3110,4335,0.717416
2026-04-04,Android,US,new,treatment,free,feature_adoption_rate,0,3370,0.0
2026-04-04,Android,US,new,treatment,free,recommendation_engagement_rate,614,3392,0.181014
2026-04-04,Android,US,new,treatment,free,subscription_conversion_rate,95,3383,0.028082
2026-04-04,Android,US,new,treatment,free,session_frequency,4606,3454,1.333526
2026-04-04,Android,US,new,treatment,free,report_block_rate,20,3407,0.00587
2026-04-04,Android,US,new,treatment,free,day7_retention_proxy,1989,3332,0.596939
2026-04-04,Android,US,new,treatment,free,payment_completion_rate,191,215,0.888372
2026-04-04,Android,US,new,treatment,subscriber,feature_adoption_rate,0,958,0.0
2026-04-04,Android,US,new,treatment,subscriber,recommendation_engagement_rate,196,967,0.202689
2026-04-04,Android,US,new,treatment,subscriber,session_frequency,1355,991,1.367306
2026-04-04,Android,US,new,treatment,subscriber,report_block_rate,0,931,0.0
2026-04-04,Android,US,new,treatment,subscriber,day7_retention_proxy,581,974,0.596509
2026-04-04,Android,US,new,control,free,feature_adoption_rate,0,3387,0.0
2026-04-04,Android,US,new,control,free,recommendation_engagement_rate,596,3354,0.177698
2026-04-04,Android,US,new,control,free,subscription_conversion_rate,83,3545,0.023413
2026-04-04,Android,US,new,control,free,session_frequency,4711,3468,1.35842
2026-04-04,Android,US,new,control,free,report_block_rate,25,3411,0.007329
2026-04-04,Android,US,new,control,free,day7_retention_proxy,2041,3336,0.611811
2026-04-04,Android,US,new,control,free,payment_completion_rate,191,206,0.927184
2026-04-04,Android,US,new,control,subscriber,feature_adoption_rate,0,979,0.0
2026-04-04,Android,US,new,control,subscriber,recommendation_engagement_rate,170,939,0.181044
2026-04-04,Android,US,new,control,subscriber,session_frequency,1323,981,1.348624
2026-04-04,Android,US,new,control,subscriber,report_block_rate,3,954,0.003145
2026-04-04,Android,US,new,control,subscriber,day7_retention_proxy,635,998,0.636273
2026-04-04,Android,GB,existing,treatment,free,feature_adoption_rate,0,7786,0.0
2026-04-04,Android,GB,existing,treatment,free,recommendation_engagement_rate,1533,8293,0.184855
2026-04-04,Android,GB,existing,treatment,free,subscription_conversion_rate,271,8017,0.033803
2026-04-04,Android,GB,existing,treatment,free,session_frequency,10777,7981,1.350332
2026-04-04,Android,GB,existing,treatment,free,report_block_rate,51,7993,0.006381
2026-04-04,Android,GB,existing,treatment,free,day7_retention_proxy,5766,8197,0.703428
2026-04-04,Android,GB,existing,treatment,free,payment_completion_rate,466,520,0.896154
2026-04-04,Android,GB,existing,treatment,subscriber,feature_adoption_rate,0,2315,0.0
2026-04-04,Android,GB,existing,treatment,subscriber,recommendation_engagement_rate,421,2310,0.182251
2026-04-04,Android,GB,existing,treatment,subscriber,session_frequency,3041,2207,1.377889
2026-04-04,Android,GB,existing,treatment,subscriber,report_block_rate,19,2240,0.008482
2026-04-04,Android,GB,existing,treatment,subscriber,day7_retention_proxy,1582,2306,0.686036
2026-04-04,Android,GB,existing,control,free,feature_adoption_rate,0,8218,0.0
2026-04-04,Android,GB,existing,control,free,recommendation_engagement_rate,1515,8184,0.185117
2026-04-04,Android,GB,existing,control,free,subscription_conversion_rate,302,8014,0.037684
2026-04-04,Android,GB,existing,control,free,session_frequency,11301,8337,1.355524
2026-04-04,Android,GB,existing,control,free,report_block_rate,56,8313,0.006736
2026-04-04,Android,GB,existing,control,free,day7_retention_proxy,5594,7870,0.710801
2026-04-04,Android,GB,existing,control,free,payment_completion_rate,445,495,0.89899
2026-04-04,Android,GB,existing,control,subscriber,feature_adoption_rate,0,2261,0.0
2026-04-04,Android,GB,existing,control,subscriber,recommendation_engagement_rate,447,2276,0.196397
2026-04-04,Android,GB,existing,control,subscriber,session_frequency,3136,2360,1.328814
2026-04-04,Android,GB,existing,control,subscriber,report_block_rate,13,2222,0.005851
2026-04-04,Android,GB,existing,control,subscriber,day7_retention_proxy,1657,2337,0.709029
2026-04-04,Android,GB,new,treatment,free,feature_adoption_rate,0,1755,0.0
2026-04-04,Android,GB,new,treatment,free,recommendation_engagement_rate,357,1793,0.199108
2026-04-04,Android,GB,new,treatment,free,subscription_conversion_rate,57,1804,0.031596
2026-04-04,Android,GB,new,treatment,free,session_frequency,2427,1778,1.365017
2026-04-04,Android,GB,new,treatment,free,report_block_rate,14,1714,0.008168
2026-04-04,Android,GB,new,treatment,free,day7_retention_proxy,1067,1789,0.596423
2026-04-04,Android,GB,new,treatment,free,payment_completion_rate,102,110,0.927273
2026-04-04,Android,GB,new,treatment,subscriber,feature_adoption_rate,0,510,0.0
2026-04-04,Android,GB,new,treatment,subscriber,recommendation_engagement_rate,94,500,0.188
2026-04-04,Android,GB,new,treatment,subscriber,session_frequency,645,500,1.29
2026-04-04,Android,GB,new,treatment,subscriber,report_block_rate,2,515,0.003883
2026-04-04,Android,GB,new,treatment,subscriber,day7_retention_proxy,294,506,0.581028
2026-04-04,Android,GB,new,control,free,feature_adoption_rate,0,1785,0.0
2026-04-04,Android,GB,new,control,free,recommendation_engagement_rate,336,1807,0.185944
2026-04-04,Android,GB,new,control,free,subscription_conversion_rate,52,1815,0.02865
2026-04-04,Android,GB,new,control,free,session_frequency,2367,1741,1.359563
2026-04-04,Android,GB,new,control,free,report_block_rate,9,1782,0.005051
2026-04-04,Android,GB,new,control,free,day7_retention_proxy,1052,1740,0.604598
2026-04-04,Android,GB,new,control,free,payment_completion_rate,101,109,0.926606
2026-04-04,Android,GB,new,control,subscriber,feature_adoption_rate,0,515,0.0
2026-04-04,Android,GB,new,control,subscriber,recommendation_engagement_rate,101,502,0.201195
2026-04-04,Android,GB,new,control,subscriber,session_frequency,670,501,1.337325
2026-04-04,Android,GB,new,control,subscriber,report_block_rate,2,503,0.003976
2026-04-04,Android,GB,new,control,subscriber,day7_retention_proxy,298,511,0.58317
2026-04-04,Android,DE,existing,treatment,free,feature_adoption_rate,0,6051,0.0
2026-04-04,Android,DE,existing,treatment,free,recommendation_engagement_rate,1116,5835,0.19126
2026-04-04,Android,DE,existing,treatment,free,subscription_conversion_rate,209,6018,0.034729
2026-04-04,Android,DE,existing,treatment,free,session_frequency,8499,6263,1.357017
2026-04-04,Android,DE,existing,treatment,free,report_block_rate,41,6125,0.006694
2026-04-04,Android,DE,existing,treatment,free,day7_retention_proxy,4268,5991,0.712402
2026-04-04,Android,DE,existing,treatment,free,payment_completion_rate,341,372,0.916667
2026-04-04,Android,DE,existing,treatment,subscriber,feature_adoption_rate,0,1721,0.0
2026-04-04,Android,DE,existing,treatment,subscriber,recommendation_engagement_rate,300,1761,0.170358
2026-04-04,Android,DE,existing,treatment,subscriber,session_frequency,2355,1750,1.345714
2026-04-04,Android,DE,existing,treatment,subscriber,report_block_rate,7,1718,0.004075
2026-04-04,Android,DE,existing,treatment,subscriber,day7_retention_proxy,1242,1728,0.71875
2026-04-04,Android,DE,existing,control,free,feature_adoption_rate,0,5954,0.0
2026-04-04,Android,DE,existing,control,free,recommendation_engagement_rate,1133,6034,0.187769
2026-04-04,Android,DE,existing,control,free,subscription_conversion_rate,200,6126,0.032648
2026-04-04,Android,DE,existing,control,free,session_frequency,8299,6097,1.361161
2026-04-04,Android,DE,existing,control,free,report_block_rate,48,6112,0.007853
2026-04-04,Android,DE,existing,control,free,day7_retention_proxy,4300,6065,0.708986
2026-04-04,Android,DE,existing,control,free,payment_completion_rate,358,386,0.927461
2026-04-04,Android,DE,existing,control,subscriber,feature_adoption_rate,0,1706,0.0
2026-04-04,Android,DE,existing,control,subscriber,recommendation_engagement_rate,333,1768,0.188348
2026-04-04,Android,DE,existing,control,subscriber,session_frequency,2229,1691,1.318155
2026-04-04,Android,DE,existing,control,subscriber,report_block_rate,3,1749,0.001715
2026-04-04,Android,DE,existing,control,subscriber,day7_retention_proxy,1209,1718,0.703725
2026-04-04,Android,DE,new,treatment,free,feature_adoption_rate,0,1352,0.0
2026-04-04,Android,DE,new,treatment,free,recommendation_engagement_rate,234,1338,0.174888
2026-04-04,Android,DE,new,treatment,free,subscription_conversion_rate,28,1343,0.020849
2026-04-04,Android,DE,new,treatment,free,session_frequency,1796,1338,1.342302
2026-04-04,Android,DE,new,treatment,free,report_block_rate,7,1319,0.005307
2026-04-04,Android,DE,new,treatment,free,day7_retention_proxy,782,1337,0.584892
2026-04-04,Android,DE,new,treatment,free,payment_completion_rate,75,81,0.925926
2026-04-04,Android,DE,new,treatment,subscriber,feature_adoption_rate,0,371,0.0
2026-04-04,Android,DE,new,treatment,subscriber,recommendation_engagement_rate,59,384,0.153646
2026-04-04,Android,DE,new,treatment,subscriber,session_frequency,501,363,1.380165
2026-04-04,Android,DE,new,treatment,subscriber,report_block_rate,3,379,0.007916
2026-04-04,Android,DE,new,treatment,subscriber,day7_retention_proxy,226,380,0.594737
2026-04-04,Android,DE,new,control,free,feature_adoption_rate,0,1351,0.0
2026-04-04,Android,DE,new,control,free,recommendation_engagement_rate,247,1369,0.180424
2026-04-04,Android,DE,new,control,free,subscription_conversion_rate,30,1345,0.022305
2026-04-04,Android,DE,new,control,free,session_frequency,1815,1352,1.342456
2026-04-04,Android,DE,new,control,free,report_block_rate,12,1326,0.00905
2026-04-04,Android,DE,new,control,free,day7_retention_proxy,807,1324,0.609517
2026-04-04,Android,DE,new,control,free,payment_completion_rate,78,84,0.928571
2026-04-04,Android,DE,new,control,subscriber,feature_adoption_rate,0,375,0.0
2026-04-04,Android,DE,new,control,subscriber,recommendation_engagement_rate,73,375,0.194667
2026-04-04,Android,DE,new,control,subscriber,session_frequency,467,362,1.290055
2026-04-04,Android,DE,new,control,subscriber,report_block_rate,2,368,0.005435
2026-04-04,Android,DE,new,control,subscriber,day7_retention_proxy,241,386,0.624352
2026-04-04,Android,CA,existing,treatment,free,feature_adoption_rate,0,4090,0.0
2026-04-04,Android,CA,existing,treatment,free,recommendation_engagement_rate,723,4084,0.177032
2026-04-04,Android,CA,existing,treatment,free,subscription_conversion_rate,150,3985,0.037641
