date,platform,market,event_name,expected_volume,observed_volume,completeness_pct,schema_version,schema_changed,null_rate_key_property
2026-04-06,iOS,US,checkout_started,688,676,0.9826,4,0,0.005
2026-04-06,iOS,US,payment_completed,628,621,0.9883,4,0,0.0024
2026-04-06,iOS,US,subscription_activated,624,615,0.9853,4,0,0.0068
2026-04-06,iOS,GB,priority_rec_impression,14397,14381,0.9988,4,0,0.0059
2026-04-06,iOS,GB,priority_rec_viewed,10683,10585,0.9909,4,0,0.0052
2026-04-06,iOS,GB,priority_rec_saved,5534,5446,0.9841,4,0,0.0037
2026-04-06,iOS,GB,paywall_viewed,1085,1084,0.999,4,0,0.007
2026-04-06,iOS,GB,checkout_started,359,352,0.9798,4,0,0.0041
2026-04-06,iOS,GB,payment_completed,328,327,0.9977,4,0,0.0037
2026-04-06,iOS,GB,subscription_activated,326,321,0.986,4,0,0.001
2026-04-06,iOS,DE,priority_rec_impression,10798,10792,0.9995,4,0,0.0036
2026-04-06,iOS,DE,priority_rec_viewed,8012,7909,0.9872,4,0,0.0067
2026-04-06,iOS,DE,priority_rec_saved,4150,4101,0.9881,4,0,0.0042
2026-04-06,iOS,DE,paywall_viewed,813,798,0.9808,4,0,0.0069
2026-04-06,iOS,DE,checkout_started,269,266,0.9877,4,0,0.0084
2026-04-06,iOS,DE,payment_completed,246,245,0.9971,4,0,0.0017
2026-04-06,iOS,DE,subscription_activated,244,241,0.9843,4,0,0.0039
2026-04-06,iOS,CA,priority_rec_impression,7199,7119,0.9889,4,0,0.004
2026-04-06,iOS,CA,priority_rec_viewed,5341,5290,0.9904,4,0,0.0006
2026-04-06,iOS,CA,priority_rec_saved,2767,2703,0.9769,4,0,0.0034
2026-04-06,iOS,CA,paywall_viewed,542,533,0.9835,4,0,0.0026
2026-04-06,iOS,CA,checkout_started,180,178,0.9889,4,0,0.0016
2026-04-06,iOS,CA,payment_completed,164,163,0.9948,4,0,0.0029
2026-04-06,iOS,CA,subscription_activated,163,159,0.9758,4,0,0.0052
2026-04-06,Android,US,priority_rec_impression,25472,25133,0.9867,4,0,0.0029
2026-04-06,Android,US,priority_rec_viewed,18900,18520,0.9799,4,0,0.0035
2026-04-06,Android,US,priority_rec_saved,9790,9613,0.9819,4,0,0.0045
2026-04-06,Android,US,paywall_viewed,1919,1894,0.9871,4,0,0.0017
2026-04-06,Android,US,checkout_started,635,632,0.9954,4,0,0.0066
2026-04-06,Android,US,payment_completed,580,572,0.9869,4,0,0.0031
2026-04-06,Android,US,subscription_activated,576,571,0.99,4,0,0.001
2026-04-06,Android,GB,priority_rec_impression,13290,13178,0.9916,4,0,0.0062
2026-04-06,Android,GB,priority_rec_viewed,9861,9835,0.9974,4,0,0.0044
2026-04-06,Android,GB,priority_rec_saved,5108,5010,0.9807,4,0,0.0043
2026-04-06,Android,GB,paywall_viewed,1001,988,0.9867,4,0,0.0
2026-04-06,Android,GB,checkout_started,331,328,0.9891,4,0,0.0052
2026-04-06,Android,GB,payment_completed,303,300,0.9919,4,0,0.0005
2026-04-06,Android,GB,subscription_activated,301,296,0.9829,4,0,0.0055
2026-04-06,Android,DE,priority_rec_impression,9967,9820,0.9852,4,0,0.005
2026-04-06,Android,DE,priority_rec_viewed,7396,7304,0.9876,4,0,0.0032
2026-04-06,Android,DE,priority_rec_saved,3831,3796,0.9909,4,0,0.0054
2026-04-06,Android,DE,paywall_viewed,751,745,0.9916,4,0,0.0013
2026-04-06,Android,DE,checkout_started,249,245,0.9857,4,0,0.0041
2026-04-06,Android,DE,payment_completed,227,225,0.9901,4,0,0.0025
2026-04-06,Android,DE,subscription_activated,226,223,0.9868,4,0,0.0038
2026-04-06,Android,CA,priority_rec_impression,6645,6541,0.9844,4,0,0.0014
2026-04-06,Android,CA,priority_rec_viewed,4930,4856,0.9849,4,0,0.0055
2026-04-06,Android,CA,priority_rec_saved,2554,2542,0.9953,4,0,0.0061
2026-04-06,Android,CA,paywall_viewed,501,490,0.9789,4,0,0.0016
2026-04-06,Android,CA,checkout_started,166,163,0.9845,4,0,0.0032
2026-04-06,Android,CA,payment_completed,151,151,0.9991,4,0,0.0037
2026-04-06,Android,CA,subscription_activated,150,150,0.9945,4,0,0.003
2026-04-07,iOS,US,priority_rec_impression,26883,26432,0.9832,4,0,0.0041
2026-04-07,iOS,US,priority_rec_viewed,19947,19688,0.987,4,0,0.0072
2026-04-07,iOS,US,priority_rec_saved,10333,10209,0.9881,4,0,0.0039
2026-04-07,iOS,US,paywall_viewed,2025,1982,0.9789,4,0,0.0051
2026-04-07,iOS,US,checkout_started,670,667,0.9953,4,0,0.0035
2026-04-07,iOS,US,payment_completed,612,605,0.9892,4,0,0.0026
2026-04-07,iOS,US,subscription_activated,608,600,0.9857,4,0,0.0031
2026-04-07,iOS,GB,priority_rec_impression,14026,13914,0.992,4,0,0.0031
2026-04-07,iOS,GB,priority_rec_viewed,10407,10269,0.9867,4,0,0.0028
2026-04-07,iOS,GB,priority_rec_saved,5391,5331,0.9889,4,0,0.0016
2026-04-07,iOS,GB,paywall_viewed,1057,1039,0.9833,4,0,0.0036
2026-04-07,iOS,GB,checkout_started,350,345,0.9856,4,0,0.0022
2026-04-07,iOS,GB,payment_completed,319,318,0.9972,4,0,0.0022
2026-04-07,iOS,GB,subscription_activated,317,313,0.9875,4,0,0.0036
2026-04-07,iOS,DE,priority_rec_impression,10519,10346,0.9835,4,0,0.0027
2026-04-07,iOS,DE,priority_rec_viewed,7805,7661,0.9815,4,0,0.0044
2026-04-07,iOS,DE,priority_rec_saved,4043,3960,0.9795,4,0,0.0034
2026-04-07,iOS,DE,paywall_viewed,792,788,0.9948,4,0,0.0017
2026-04-07,iOS,DE,checkout_started,262,260,0.991,4,0,0.0053
2026-04-07,iOS,DE,payment_completed,239,234,0.9761,4,0,0.0082
2026-04-07,iOS,DE,subscription_activated,238,233,0.9792,4,0,0.0061
2026-04-07,iOS,CA,priority_rec_impression,7013,6937,0.9892,4,0,0.0048
2026-04-07,iOS,CA,priority_rec_viewed,5204,5105,0.981,4,0,0.0031
2026-04-07,iOS,CA,priority_rec_saved,2695,2663,0.988,4,0,0.0053
2026-04-07,iOS,CA,paywall_viewed,528,518,0.9812,4,0,0.0053
2026-04-07,iOS,CA,checkout_started,175,174,0.9963,4,0,0.0031
2026-04-07,iOS,CA,payment_completed,160,159,0.9947,4,0,0.0077
2026-04-07,iOS,CA,subscription_activated,159,157,0.987,4,0,0.0065
2026-04-07,Android,US,priority_rec_impression,24815,24338,0.9808,4,0,0.0028
2026-04-07,Android,US,priority_rec_viewed,18413,18183,0.9875,4,0,0.0031
2026-04-07,Android,US,priority_rec_saved,9538,9390,0.9845,4,0,0.0023
2026-04-07,Android,US,paywall_viewed,1869,1840,0.9845,4,0,0.0041
2026-04-07,Android,US,checkout_started,619,607,0.981,4,0,0.0064
2026-04-07,Android,US,payment_completed,565,557,0.9859,4,0,0.0014
2026-04-07,Android,US,subscription_activated,562,550,0.9799,4,0,0.0035
2026-04-07,Android,GB,priority_rec_impression,12947,12861,0.9934,4,0,0.0044
2026-04-07,Android,GB,priority_rec_viewed,9607,9400,0.9785,4,0,0.0031
2026-04-07,Android,GB,priority_rec_saved,4976,4920,0.9888,4,0,0.005
2026-04-07,Android,GB,paywall_viewed,975,974,0.9985,4,0,0.005
2026-04-07,Android,GB,checkout_started,323,320,0.9918,4,0,0.0057
2026-04-07,Android,GB,payment_completed,295,292,0.9893,4,0,0.0028
2026-04-07,Android,GB,subscription_activated,293,289,0.9869,4,0,0.0056
2026-04-07,Android,DE,priority_rec_impression,9710,9544,0.9829,4,0,0.003
2026-04-07,Android,DE,priority_rec_viewed,7205,7151,0.9926,4,0,0.0035
2026-04-07,Android,DE,priority_rec_saved,3732,3691,0.989,4,0,0.0031
2026-04-07,Android,DE,paywall_viewed,732,721,0.9851,4,0,0.005
2026-04-07,Android,DE,checkout_started,242,239,0.9866,4,0,0.0037
2026-04-07,Android,DE,payment_completed,221,218,0.9856,4,0,0.0039
2026-04-07,Android,DE,subscription_activated,220,220,0.9995,4,0,0.0
2026-04-07,Android,CA,priority_rec_impression,6473,6313,0.9752,4,0,0.0048
2026-04-07,Android,CA,priority_rec_viewed,4803,4760,0.991,4,0,0.0001
2026-04-07,Android,CA,priority_rec_saved,2488,2450,0.9846,4,0,0.0053
2026-04-07,Android,CA,paywall_viewed,488,481,0.9869,4,0,0.004
2026-04-07,Android,CA,checkout_started,161,160,0.9926,4,0,0.004
2026-04-07,Android,CA,payment_completed,147,145,0.9829,4,0,0.0035
2026-04-07,Android,CA,subscription_activated,146,144,0.9826,4,0,0.0036
2026-04-08,iOS,US,priority_rec_impression,25741,25624,0.9954,4,0,0.0065
2026-04-08,iOS,US,priority_rec_viewed,19100,18620,0.9749,4,0,0.0036
2026-04-08,iOS,US,priority_rec_saved,9894,9746,0.9851,4,0,0.0059
2026-04-08,iOS,US,paywall_viewed,1939,1912,0.9859,4,0,0.0044
2026-04-08,iOS,US,checkout_started,642,634,0.9882,4,0,0.0057
2026-04-08,iOS,US,payment_completed,586,577,0.9843,4,0,0.0044
2026-04-08,iOS,US,subscription_activated,583,578,0.9919,4,0,0.0057
2026-04-08,iOS,GB,priority_rec_impression,13430,13241,0.9859,4,0,0.0057
2026-04-08,iOS,GB,priority_rec_viewed,9965,9813,0.9847,4,0,0.0071
2026-04-08,iOS,GB,priority_rec_saved,5162,5074,0.983,4,0,0.0052
2026-04-08,iOS,GB,paywall_viewed,1012,1005,0.9937,4,0,0.0033
2026-04-08,iOS,GB,checkout_started,335,331,0.9891,4,0,0.0059
2026-04-08,iOS,GB,payment_completed,306,301,0.985,4,0,0.0056
2026-04-08,iOS,GB,subscription_activated,304,302,0.9945,4,0,0.0049
2026-04-08,iOS,DE,priority_rec_impression,10073,9994,0.9922,4,0,0.0033
2026-04-08,iOS,DE,priority_rec_viewed,7474,7438,0.9952,4,0,0.0033
2026-04-08,iOS,DE,priority_rec_saved,3871,3832,0.9897,4,0,0.0061
2026-04-08,iOS,DE,paywall_viewed,759,752,0.9906,4,0,0.0032
2026-04-08,iOS,DE,checkout_started,251,248,0.9869,4,0,0.0022
2026-04-08,iOS,DE,payment_completed,229,229,0.9991,4,0,0.0042
2026-04-08,iOS,DE,subscription_activated,228,226,0.9899,4,0,0.0033
2026-04-08,iOS,CA,priority_rec_impression,6715,6701,0.9979,4,0,0.0054
2026-04-08,iOS,CA,priority_rec_viewed,4983,4896,0.9826,4,0,0.0068
2026-04-08,iOS,CA,priority_rec_saved,2581,2534,0.9819,4,0,0.0015
2026-04-08,iOS,CA,paywall_viewed,506,498,0.9852,4,0,0.0023
2026-04-08,iOS,CA,checkout_started,167,165,0.9846,4,0,0.0021
2026-04-08,iOS,CA,payment_completed,153,153,0.9989,4,0,0.0052
2026-04-08,iOS,CA,subscription_activated,152,149,0.9814,4,0,0.0022
2026-04-08,Android,US,priority_rec_impression,23761,23507,0.9893,4,0,0.0041
2026-04-08,Android,US,priority_rec_viewed,17631,17446,0.9895,4,0,0.0066
2026-04-08,Android,US,priority_rec_saved,9133,9128,0.9995,4,0,0.0019
2026-04-08,Android,US,paywall_viewed,1790,1773,0.9904,4,0,0.0033
2026-04-08,Android,US,checkout_started,592,586,0.9885,4,0,0.007
2026-04-08,Android,US,payment_completed,541,536,0.9915,4,0,0.0022
2026-04-08,Android,US,subscription_activated,538,529,0.9845,4,0,0.0057
2026-04-08,Android,GB,priority_rec_impression,12397,12197,0.9839,4,0,0.0032
2026-04-08,Android,GB,priority_rec_viewed,9199,8943,0.9722,4,0,0.0056
2026-04-08,Android,GB,priority_rec_saved,4765,4690,0.9842,4,0,0.0009
2026-04-08,Android,GB,paywall_viewed,934,930,0.9961,4,0,0.0032
2026-04-08,Android,GB,checkout_started,309,306,0.991,4,0,0.0034
2026-04-08,Android,GB,payment_completed,282,277,0.9812,4,0,0.0001
2026-04-08,Android,GB,subscription_activated,281,279,0.9944,4,0,0.0008
2026-04-08,Android,DE,priority_rec_impression,9298,9205,0.99,4,0,0.0059
2026-04-08,Android,DE,priority_rec_viewed,6899,6872,0.9962,4,0,0.0064
2026-04-08,Android,DE,priority_rec_saved,3574,3564,0.9974,4,0,0.0015
2026-04-08,Android,DE,paywall_viewed,700,687,0.981,4,0,0.0051
2026-04-08,Android,DE,checkout_started,232,232,0.9986,4,0,0.0023
2026-04-08,Android,DE,payment_completed,212,209,0.9893,4,0,0.003
2026-04-08,Android,DE,subscription_activated,210,206,0.9785,4,0,0.0015
2026-04-08,Android,CA,priority_rec_impression,6199,6129,0.9888,4,0,0.006
2026-04-08,Android,CA,priority_rec_viewed,4599,4537,0.9864,4,0,0.0
2026-04-08,Android,CA,priority_rec_saved,2382,2368,0.994,4,0,0.0012
2026-04-08,Android,CA,paywall_viewed,467,459,0.9831,4,0,0.0031
2026-04-08,Android,CA,checkout_started,155,152,0.9854,4,0,0.0059
2026-04-08,Android,CA,payment_completed,141,139,0.9881,4,0,0.0031
2026-04-08,Android,CA,subscription_activated,140,138,0.9841,4,0,0.0022
2026-04-09,iOS,US,priority_rec_impression,25029,25017,0.9995,4,0,0.0041
2026-04-09,iOS,US,priority_rec_viewed,18572,18206,0.9803,4,0,0.0056
2026-04-09,iOS,US,priority_rec_saved,9620,9506,0.9882,4,0,0.0062
2026-04-09,iOS,US,paywall_viewed,1886,1861,0.9871,4,0,0.004
2026-04-09,iOS,US,checkout_started,624,615,0.9853,4,0,0.0047
2026-04-09,iOS,US,payment_completed,570,565,0.9918,4,0,0.005
2026-04-09,iOS,US,subscription_activated,566,560,0.9895,4,0,0.0042
2026-04-09,iOS,GB,priority_rec_impression,13059,12938,0.9907,4,0,0.0016
2026-04-09,iOS,GB,priority_rec_viewed,9690,9539,0.9845,4,0,0.0015
2026-04-09,iOS,GB,priority_rec_saved,5019,4933,0.9829,4,0,0.0028
2026-04-09,iOS,GB,paywall_viewed,984,973,0.989,4,0,0.0065
2026-04-09,iOS,GB,checkout_started,326,324,0.9937,4,0,0.0053
2026-04-09,iOS,GB,payment_completed,297,293,0.987,4,0,0.003
2026-04-09,iOS,GB,subscription_activated,296,293,0.99,4,0,0.0054
2026-04-09,iOS,DE,priority_rec_impression,9794,9624,0.9826,4,0,0.0049
2026-04-09,iOS,DE,priority_rec_viewed,7267,7230,0.9949,4,0,0.0054
2026-04-09,iOS,DE,priority_rec_saved,3764,3745,0.9949,4,0,0.0048
2026-04-09,iOS,DE,paywall_viewed,738,731,0.9909,4,0,0.0048
2026-04-09,iOS,DE,checkout_started,244,239,0.9794,4,0,0.0052
2026-04-09,iOS,DE,payment_completed,223,219,0.9807,4,0,0.0031
2026-04-09,iOS,DE,subscription_activated,222,219,0.9869,4,0,0.0044
2026-04-09,iOS,CA,priority_rec_impression,6529,6443,0.9868,4,0,0.0045
2026-04-09,iOS,CA,priority_rec_viewed,4845,4733,0.9769,4,0,0.0051
2026-04-09,iOS,CA,priority_rec_saved,2510,2478,0.9875,4,0,0.0038
2026-04-09,iOS,CA,paywall_viewed,492,481,0.9783,4,0,0.0046
2026-04-09,iOS,CA,checkout_started,163,159,0.9765,4,0,0.0037
2026-04-09,iOS,CA,payment_completed,149,147,0.9879,4,0,0.0019
2026-04-09,iOS,CA,subscription_activated,148,147,0.993,4,0,0.002
2026-04-09,Android,US,priority_rec_impression,23104,22799,0.9868,4,0,0.0071
2026-04-09,Android,US,priority_rec_viewed,17143,16986,0.9908,4,0,0.0047
2026-04-09,Android,US,priority_rec_saved,8880,8699,0.9796,4,0,0.0053
2026-04-09,Android,US,paywall_viewed,1741,1739,0.9991,4,0,0.0059
2026-04-09,Android,US,checkout_started,576,569,0.987,4,0,0.005
2026-04-09,Android,US,payment_completed,526,517,0.9831,4,0,0.0037
2026-04-09,Android,US,subscription_activated,523,518,0.9915,4,0,0.0025
2026-04-09,Android,GB,priority_rec_impression,12054,11941,0.9906,4,0,0.0026
2026-04-09,Android,GB,priority_rec_viewed,8944,8806,0.9845,4,0,0.0034
2026-04-09,Android,GB,priority_rec_saved,4633,4564,0.985,4,0,0.0035
2026-04-09,Android,GB,paywall_viewed,908,891,0.9813,4,0,0.0045
2026-04-09,Android,GB,checkout_started,301,298,0.9906,4,0,0.004
2026-04-09,Android,GB,payment_completed,274,269,0.9802,4,0,0.0062
2026-04-09,Android,GB,subscription_activated,273,268,0.9837,4,0,0.0
2026-04-09,Android,DE,priority_rec_impression,9041,8936,0.9885,4,0,0.0049
2026-04-09,Android,DE,priority_rec_viewed,6708,6590,0.9823,4,0,0.0065
2026-04-09,Android,DE,priority_rec_saved,3475,3441,0.9903,4,0,0.0019
2026-04-09,Android,DE,paywall_viewed,681,675,0.9907,4,0,0.0056
2026-04-09,Android,DE,checkout_started,225,224,0.9949,4,0,0.0042
2026-04-09,Android,DE,payment_completed,206,204,0.9911,4,0,0.0027
2026-04-09,Android,DE,subscription_activated,205,200,0.9779,4,0,0.005
2026-04-09,Android,CA,priority_rec_impression,6027,5921,0.9823,4,0,0.0028
2026-04-09,Android,CA,priority_rec_viewed,4472,4357,0.9742,4,0,0.0058
2026-04-09,Android,CA,priority_rec_saved,2317,2289,0.988,4,0,0.0015
2026-04-09,Android,CA,paywall_viewed,454,449,0.9881,4,0,0.0051
2026-04-09,Android,CA,checkout_started,150,149,0.9915,4,0,0.0045
2026-04-09,Android,CA,payment_completed,137,134,0.9765,4,0,0.0015
2026-04-09,Android,CA,subscription_activated,136,136,0.9995,4,0,0.0041
2026-04-10,iOS,US,priority_rec_impression,25283,24981,0.988,4,0,0.0046
2026-04-10,iOS,US,priority_rec_viewed,18760,18523,0.9874,4,0,0.004
2026-04-10,iOS,US,priority_rec_saved,9718,9713,0.9995,4,0,0.005
2026-04-10,iOS,US,paywall_viewed,1905,1890,0.9921,4,0,0.0057
2026-04-10,iOS,US,checkout_started,630,624,0.9901,4,0,0.0047
2026-04-10,iOS,US,payment_completed,576,565,0.9816,4,0,0.0023
2026-04-10,iOS,US,subscription_activated,572,569,0.9946,4,0,0.0039
2026-04-10,iOS,GB,priority_rec_impression,13191,12928,0.98,4,0,0.0049
2026-04-10,iOS,GB,priority_rec_viewed,9788,9689,0.9899,4,0,0.0053
2026-04-10,iOS,GB,priority_rec_saved,5070,5003,0.9867,4,0,0.0001
2026-04-10,iOS,GB,paywall_viewed,994,976,0.9823,4,0,0.004
2026-04-10,iOS,GB,checkout_started,329,325,0.9871,4,0,0.0021
