date,platform,market,user_type,assignment,subscription_status,metric_name,numerator,denominator,value
2026-04-04,iOS,US,new,treatment,subscriber,day7_retention_proxy,656,1060,0.618868
2026-04-04,iOS,US,new,control,free,feature_adoption_rate,0,3722,0.0
2026-04-04,iOS,US,new,control,free,recommendation_engagement_rate,678,3716,0.182454
2026-04-04,iOS,US,new,control,free,subscription_conversion_rate,136,3791,0.035874
2026-04-04,iOS,US,new,control,free,session_frequency,4998,3716,1.344995
2026-04-04,iOS,US,new,control,free,report_block_rate,22,3657,0.006016
2026-04-04,iOS,US,new,control,free,day7_retention_proxy,2246,3671,0.611822
2026-04-04,iOS,US,new,control,free,payment_completion_rate,218,234,0.931624
2026-04-04,iOS,US,new,control,subscriber,feature_adoption_rate,0,1020,0.0
2026-04-04,iOS,US,new,control,subscriber,recommendation_engagement_rate,206,1088,0.189338
2026-04-04,iOS,US,new,control,subscriber,session_frequency,1432,1049,1.36511
2026-04-04,iOS,US,new,control,subscriber,report_block_rate,6,1036,0.005792
2026-04-04,iOS,US,new,control,subscriber,day7_retention_proxy,637,1031,0.617847
2026-04-04,iOS,GB,existing,treatment,free,feature_adoption_rate,0,8641,0.0
2026-04-04,iOS,GB,existing,treatment,free,recommendation_engagement_rate,1581,8825,0.17915
2026-04-04,iOS,GB,existing,treatment,free,subscription_conversion_rate,337,8849,0.038083
2026-04-04,iOS,GB,existing,treatment,free,session_frequency,11829,8810,1.342679
2026-04-04,iOS,GB,existing,treatment,free,report_block_rate,53,8874,0.005973
2026-04-04,iOS,GB,existing,treatment,free,day7_retention_proxy,6400,8933,0.716445
2026-04-04,iOS,GB,existing,treatment,free,payment_completion_rate,498,549,0.907104
2026-04-04,iOS,GB,existing,treatment,subscriber,feature_adoption_rate,0,2476,0.0
2026-04-04,iOS,GB,existing,treatment,subscriber,recommendation_engagement_rate,470,2453,0.191602
2026-04-04,iOS,GB,existing,treatment,subscriber,session_frequency,3268,2414,1.35377
2026-04-04,iOS,GB,existing,treatment,subscriber,report_block_rate,23,2473,0.0093
2026-04-04,iOS,GB,existing,treatment,subscriber,day7_retention_proxy,1846,2536,0.727918
2026-04-04,iOS,GB,existing,control,free,feature_adoption_rate,0,8713,0.0
2026-04-04,iOS,GB,existing,control,free,recommendation_engagement_rate,1576,8886,0.177358
2026-04-04,iOS,GB,existing,control,free,subscription_conversion_rate,360,9109,0.039521
2026-04-04,iOS,GB,existing,control,free,session_frequency,11473,8425,1.36178
2026-04-04,iOS,GB,existing,control,free,report_block_rate,55,8770,0.006271
2026-04-04,iOS,GB,existing,control,free,day7_retention_proxy,6231,8736,0.713255
2026-04-04,iOS,GB,existing,control,free,payment_completion_rate,486,537,0.905028
2026-04-04,iOS,GB,existing,control,subscriber,feature_adoption_rate,0,2534,0.0
2026-04-04,iOS,GB,existing,control,subscriber,recommendation_engagement_rate,440,2420,0.181818
2026-04-04,iOS,GB,existing,control,subscriber,session_frequency,3359,2457,1.367114
2026-04-04,iOS,GB,existing,control,subscriber,report_block_rate,15,2486,0.006034
2026-04-04,iOS,GB,existing,control,subscriber,day7_retention_proxy,1812,2540,0.713386
2026-04-04,iOS,GB,new,treatment,free,feature_adoption_rate,0,1951,0.0
2026-04-04,iOS,GB,new,treatment,free,recommendation_engagement_rate,353,1941,0.181865
2026-04-04,iOS,GB,new,treatment,free,subscription_conversion_rate,43,1935,0.022222
2026-04-04,iOS,GB,new,treatment,free,session_frequency,2693,1987,1.35531
2026-04-04,iOS,GB,new,treatment,free,report_block_rate,19,1920,0.009896
2026-04-04,iOS,GB,new,treatment,free,day7_retention_proxy,1185,1922,0.616545
2026-04-04,iOS,GB,new,treatment,free,payment_completion_rate,107,118,0.90678
2026-04-04,iOS,GB,new,treatment,subscriber,feature_adoption_rate,0,549,0.0
2026-04-04,iOS,GB,new,treatment,subscriber,recommendation_engagement_rate,85,542,0.156827
2026-04-04,iOS,GB,new,treatment,subscriber,session_frequency,777,540,1.438889
2026-04-04,iOS,GB,new,treatment,subscriber,report_block_rate,0,541,0.0
2026-04-04,iOS,GB,new,treatment,subscriber,day7_retention_proxy,332,527,0.629981
2026-04-04,iOS,GB,new,control,free,feature_adoption_rate,0,1870,0.0
2026-04-04,iOS,GB,new,control,free,recommendation_engagement_rate,354,1909,0.185437
2026-04-04,iOS,GB,new,control,free,subscription_conversion_rate,64,1921,0.033316
2026-04-04,iOS,GB,new,control,free,session_frequency,2644,1935,1.366408
2026-04-04,iOS,GB,new,control,free,report_block_rate,9,1913,0.004705
2026-04-04,iOS,GB,new,control,free,day7_retention_proxy,1176,1958,0.600613
2026-04-04,iOS,GB,new,control,free,payment_completion_rate,110,119,0.92437
2026-04-04,iOS,GB,new,control,subscriber,feature_adoption_rate,0,534,0.0
2026-04-04,iOS,GB,new,control,subscriber,recommendation_engagement_rate,94,544,0.172794
2026-04-04,iOS,GB,new,control,subscriber,session_frequency,714,544,1.3125
2026-04-04,iOS,GB,new,control,subscriber,report_block_rate,3,538,0.005576
2026-04-04,iOS,GB,new,control,subscriber,day7_retention_proxy,330,547,0.603291
2026-04-04,iOS,DE,existing,treatment,free,feature_adoption_rate,0,6598,0.0
2026-04-04,iOS,DE,existing,treatment,free,recommendation_engagement_rate,1253,6442,0.194505
2026-04-04,iOS,DE,existing,treatment,free,subscription_conversion_rate,248,6606,0.037542
2026-04-04,iOS,DE,existing,treatment,free,session_frequency,8896,6531,1.362119
2026-04-04,iOS,DE,existing,treatment,free,report_block_rate,34,6836,0.004974
2026-04-04,iOS,DE,existing,treatment,free,day7_retention_proxy,4715,6629,0.711269
2026-04-04,iOS,DE,existing,treatment,free,payment_completion_rate,377,409,0.92176
2026-04-04,iOS,DE,existing,treatment,subscriber,feature_adoption_rate,0,1869,0.0
2026-04-04,iOS,DE,existing,treatment,subscriber,recommendation_engagement_rate,355,1881,0.188729
2026-04-04,iOS,DE,existing,treatment,subscriber,session_frequency,2489,1813,1.372863
2026-04-04,iOS,DE,existing,treatment,subscriber,report_block_rate,13,1906,0.006821
2026-04-04,iOS,DE,existing,treatment,subscriber,day7_retention_proxy,1349,1857,0.72644
2026-04-04,iOS,DE,existing,control,free,feature_adoption_rate,0,6560,0.0
2026-04-04,iOS,DE,existing,control,free,recommendation_engagement_rate,1206,6624,0.182065
2026-04-04,iOS,DE,existing,control,free,subscription_conversion_rate,251,6541,0.038373
2026-04-04,iOS,DE,existing,control,free,session_frequency,8840,6489,1.362305
2026-04-04,iOS,DE,existing,control,free,report_block_rate,32,6689,0.004784
2026-04-04,iOS,DE,existing,control,free,day7_retention_proxy,4468,6272,0.712372
2026-04-04,iOS,DE,existing,control,free,payment_completion_rate,380,412,0.92233
2026-04-04,iOS,DE,existing,control,subscriber,feature_adoption_rate,0,1845,0.0
2026-04-04,iOS,DE,existing,control,subscriber,recommendation_engagement_rate,318,1827,0.174056
2026-04-04,iOS,DE,existing,control,subscriber,session_frequency,2566,1902,1.349106
2026-04-04,iOS,DE,existing,control,subscriber,report_block_rate,10,1865,0.005362
2026-04-04,iOS,DE,existing,control,subscriber,day7_retention_proxy,1308,1868,0.700214
2026-04-04,iOS,DE,new,treatment,free,feature_adoption_rate,0,1449,0.0
2026-04-04,iOS,DE,new,treatment,free,recommendation_engagement_rate,266,1409,0.188786
2026-04-04,iOS,DE,new,treatment,free,subscription_conversion_rate,38,1466,0.025921
2026-04-04,iOS,DE,new,treatment,free,session_frequency,1928,1435,1.343554
2026-04-04,iOS,DE,new,treatment,free,report_block_rate,3,1465,0.002048
2026-04-04,iOS,DE,new,treatment,free,day7_retention_proxy,918,1459,0.629198
2026-04-04,iOS,DE,new,treatment,free,payment_completion_rate,78,89,0.876404
2026-04-04,iOS,DE,new,treatment,subscriber,feature_adoption_rate,0,392,0.0
2026-04-04,iOS,DE,new,treatment,subscriber,recommendation_engagement_rate,68,414,0.164251
2026-04-04,iOS,DE,new,treatment,subscriber,session_frequency,564,414,1.362319
2026-04-04,iOS,DE,new,treatment,subscriber,report_block_rate,5,406,0.012315
2026-04-04,iOS,DE,new,treatment,subscriber,day7_retention_proxy,251,405,0.619753
2026-04-04,iOS,DE,new,control,free,feature_adoption_rate,0,1430,0.0
2026-04-04,iOS,DE,new,control,free,recommendation_engagement_rate,230,1423,0.16163
2026-04-04,iOS,DE,new,control,free,subscription_conversion_rate,42,1454,0.028886
2026-04-04,iOS,DE,new,control,free,session_frequency,1891,1433,1.319609
2026-04-04,iOS,DE,new,control,free,report_block_rate,10,1444,0.006925
2026-04-04,iOS,DE,new,control,free,day7_retention_proxy,911,1468,0.620572
2026-04-04,iOS,DE,new,control,free,payment_completion_rate,78,86,0.906977
2026-04-04,iOS,DE,new,control,subscriber,feature_adoption_rate,0,400,0.0
2026-04-04,iOS,DE,new,control,subscriber,recommendation_engagement_rate,58,400,0.145
2026-04-04,iOS,DE,new,control,subscriber,session_frequency,558,410,1.360976
2026-04-04,iOS,DE,new,control,subscriber,report_block_rate,0,394,0.0
2026-04-04,iOS,DE,new,control,subscriber,day7_retention_proxy,249,412,0.604369
2026-04-04,iOS,CA,existing,treatment,free,feature_adoption_rate,0,4312,0.0
2026-04-04,iOS,CA,existing,treatment,free,recommendation_engagement_rate,807,4497,0.179453
2026-04-04,iOS,CA,existing,treatment,free,subscription_conversion_rate,164,4417,0.037129
2026-04-04,iOS,CA,existing,treatment,free,session_frequency,5933,4403,1.34749
2026-04-04,iOS,CA,existing,treatment,free,report_block_rate,23,4515,0.005094
2026-04-04,iOS,CA,existing,treatment,free,day7_retention_proxy,3085,4350,0.709195
2026-04-04,iOS,CA,existing,treatment,free,payment_completion_rate,264,285,0.926316
2026-04-04,iOS,CA,existing,treatment,subscriber,feature_adoption_rate,0,1245,0.0
2026-04-04,iOS,CA,existing,treatment,subscriber,recommendation_engagement_rate,233,1220,0.190984
2026-04-04,iOS,CA,existing,treatment,subscriber,session_frequency,1732,1235,1.402429
2026-04-04,iOS,CA,existing,treatment,subscriber,report_block_rate,13,1232,0.010552
2026-04-04,iOS,CA,existing,treatment,subscriber,day7_retention_proxy,848,1205,0.703734
2026-04-04,iOS,CA,existing,control,free,feature_adoption_rate,0,4441,0.0
2026-04-04,iOS,CA,existing,control,free,recommendation_engagement_rate,814,4323,0.188295
2026-04-04,iOS,CA,existing,control,free,subscription_conversion_rate,184,4409,0.041733
2026-04-04,iOS,CA,existing,control,free,session_frequency,5962,4392,1.357468
2026-04-04,iOS,CA,existing,control,free,report_block_rate,34,4409,0.007711
2026-04-04,iOS,CA,existing,control,free,day7_retention_proxy,3061,4301,0.711695
2026-04-04,iOS,CA,existing,control,free,payment_completion_rate,255,274,0.930657
2026-04-04,iOS,CA,existing,control,subscriber,feature_adoption_rate,0,1243,0.0
2026-04-04,iOS,CA,existing,control,subscriber,recommendation_engagement_rate,226,1193,0.189438
2026-04-04,iOS,CA,existing,control,subscriber,session_frequency,1669,1217,1.371405
2026-04-04,iOS,CA,existing,control,subscriber,report_block_rate,7,1226,0.00571
2026-04-04,iOS,CA,existing,control,subscriber,day7_retention_proxy,893,1239,0.720743
2026-04-04,iOS,CA,new,treatment,free,feature_adoption_rate,0,949,0.0
2026-04-04,iOS,CA,new,treatment,free,recommendation_engagement_rate,158,983,0.160732
2026-04-04,iOS,CA,new,treatment,free,subscription_conversion_rate,27,980,0.027551
2026-04-04,iOS,CA,new,treatment,free,session_frequency,1265,956,1.323222
2026-04-04,iOS,CA,new,treatment,free,report_block_rate,9,996,0.009036
2026-04-04,iOS,CA,new,treatment,free,day7_retention_proxy,582,966,0.602484
2026-04-04,iOS,CA,new,treatment,free,payment_completion_rate,55,60,0.916667
2026-04-04,iOS,CA,new,treatment,subscriber,feature_adoption_rate,0,260,0.0
2026-04-04,iOS,CA,new,treatment,subscriber,recommendation_engagement_rate,55,270,0.203704
2026-04-04,iOS,CA,new,treatment,subscriber,session_frequency,388,271,1.431734
2026-04-04,iOS,CA,new,treatment,subscriber,report_block_rate,2,277,0.00722
2026-04-04,iOS,CA,new,treatment,subscriber,day7_retention_proxy,177,278,0.636691
2026-04-04,iOS,CA,new,control,free,feature_adoption_rate,0,945,0.0
2026-04-04,iOS,CA,new,control,free,recommendation_engagement_rate,171,952,0.179622
2026-04-04,iOS,CA,new,control,free,subscription_conversion_rate,39,955,0.040838
2026-04-04,iOS,CA,new,control,free,session_frequency,1278,948,1.348101
2026-04-04,iOS,CA,new,control,free,report_block_rate,1,986,0.001014
2026-04-04,iOS,CA,new,control,free,day7_retention_proxy,573,955,0.6
2026-04-04,iOS,CA,new,control,free,payment_completion_rate,54,59,0.915254
2026-04-04,iOS,CA,new,control,subscriber,feature_adoption_rate,0,276,0.0
2026-04-04,iOS,CA,new,control,subscriber,recommendation_engagement_rate,49,272,0.180147
2026-04-04,iOS,CA,new,control,subscriber,session_frequency,374,269,1.390335
2026-04-04,iOS,CA,new,control,subscriber,report_block_rate,0,268,0.0
2026-04-04,iOS,CA,new,control,subscriber,day7_retention_proxy,172,275,0.625455
2026-04-04,Android,US,existing,treatment,free,feature_adoption_rate,0,15584,0.0
2026-04-04,Android,US,existing,treatment,free,recommendation_engagement_rate,2805,15455,0.181495
2026-04-04,Android,US,existing,treatment,free,subscription_conversion_rate,559,15630,0.035765
2026-04-04,Android,US,existing,treatment,free,session_frequency,21803,16280,1.339251
2026-04-04,Android,US,existing,treatment,free,report_block_rate,110,15734,0.006991
2026-04-04,Android,US,existing,treatment,free,day7_retention_proxy,11134,15701,0.709127
2026-04-04,Android,US,existing,treatment,free,payment_completion_rate,878,961,0.913632
2026-04-04,Android,US,existing,treatment,subscriber,feature_adoption_rate,0,4337,0.0
2026-04-04,Android,US,existing,treatment,subscriber,recommendation_engagement_rate,758,4306,0.176033
2026-04-04,Android,US,existing,treatment,subscriber,session_frequency,6082,4471,1.360322
2026-04-04,Android,US,existing,treatment,subscriber,report_block_rate,38,4346,0.008744
2026-04-04,Android,US,existing,treatment,subscriber,day7_retention_proxy,3150,4441,0.7093
2026-04-04,Android,US,existing,control,free,feature_adoption_rate,0,15778,0.0
2026-04-04,Android,US,existing,control,free,recommendation_engagement_rate,2750,15399,0.178583
2026-04-04,Android,US,existing,control,free,subscription_conversion_rate,556,15638,0.035554
2026-04-04,Android,US,existing,control,free,session_frequency,20601,15176,1.357472
2026-04-04,Android,US,existing,control,free,report_block_rate,99,15480,0.006395
2026-04-04,Android,US,existing,control,free,day7_retention_proxy,10962,15437,0.710112
2026-04-04,Android,US,existing,control,free,payment_completion_rate,889,965,0.921244
2026-04-04,Android,US,existing,control,subscriber,feature_adoption_rate,0,4553,0.0
2026-04-04,Android,US,existing,control,subscriber,recommendation_engagement_rate,861,4431,0.194313
2026-04-04,Android,US,existing,control,subscriber,session_frequency,5820,4340,1.341014
2026-04-04,Android,US,existing,control,subscriber,report_block_rate,26,4282,0.006072
2026-04-04,Android,US,existing,control,subscriber,day7_retention_proxy,3127,4357,0.717696
2026-04-04,Android,US,new,treatment,free,feature_adoption_rate,0,3377,0.0
2026-04-04,Android,US,new,treatment,free,recommendation_engagement_rate,620,3328,0.186298
2026-04-04,Android,US,new,treatment,free,subscription_conversion_rate,74,3452,0.021437
2026-04-04,Android,US,new,treatment,free,session_frequency,4652,3391,1.371867
2026-04-04,Android,US,new,treatment,free,report_block_rate,21,3482,0.006031
2026-04-04,Android,US,new,treatment,free,day7_retention_proxy,2059,3333,0.617762
2026-04-04,Android,US,new,treatment,free,payment_completion_rate,195,213,0.915493
2026-04-04,Android,US,new,treatment,subscriber,feature_adoption_rate,0,937,0.0
2026-04-04,Android,US,new,treatment,subscriber,recommendation_engagement_rate,191,975,0.195897
2026-04-04,Android,US,new,treatment,subscriber,session_frequency,1308,942,1.388535
2026-04-04,Android,US,new,treatment,subscriber,report_block_rate,7,975,0.007179
2026-04-04,Android,US,new,treatment,subscriber,day7_retention_proxy,616,972,0.633745
2026-04-04,Android,US,new,control,free,feature_adoption_rate,0,3482,0.0
2026-04-04,Android,US,new,control,free,recommendation_engagement_rate,571,3269,0.174671
2026-04-04,Android,US,new,control,free,subscription_conversion_rate,113,3437,0.032878
2026-04-04,Android,US,new,control,free,session_frequency,4500,3345,1.345291
2026-04-04,Android,US,new,control,free,report_block_rate,15,3382,0.004435
2026-04-04,Android,US,new,control,free,day7_retention_proxy,2084,3394,0.614025
2026-04-04,Android,US,new,control,free,payment_completion_rate,190,209,0.909091
2026-04-04,Android,US,new,control,subscriber,feature_adoption_rate,0,936,0.0
2026-04-04,Android,US,new,control,subscriber,recommendation_engagement_rate,184,960,0.191667
2026-04-04,Android,US,new,control,subscriber,session_frequency,1320,978,1.349693
2026-04-04,Android,US,new,control,subscriber,report_block_rate,6,949,0.006322
2026-04-04,Android,US,new,control,subscriber,day7_retention_proxy,602,983,0.612411
2026-04-04,Android,GB,existing,treatment,free,feature_adoption_rate,0,8056,0.0
2026-04-04,Android,GB,existing,treatment,free,recommendation_engagement_rate,1415,8000,0.176875
2026-04-04,Android,GB,existing,treatment,free,subscription_conversion_rate,286,8287,0.034512
2026-04-04,Android,GB,existing,treatment,free,session_frequency,11020,8172,1.348507
2026-04-04,Android,GB,existing,treatment,free,report_block_rate,57,8284,0.006881
2026-04-04,Android,GB,existing,treatment,free,day7_retention_proxy,5737,8100,0.708272
2026-04-04,Android,GB,existing,treatment,free,payment_completion_rate,463,504,0.918651
2026-04-04,Android,GB,existing,treatment,subscriber,feature_adoption_rate,0,2317,0.0
2026-04-04,Android,GB,existing,treatment,subscriber,recommendation_engagement_rate,404,2232,0.181004
2026-04-04,Android,GB,existing,treatment,subscriber,session_frequency,2989,2235,1.33736
2026-04-04,Android,GB,existing,treatment,subscriber,report_block_rate,16,2299,0.00696
2026-04-04,Android,GB,existing,treatment,subscriber,day7_retention_proxy,1640,2289,0.71647
2026-04-04,Android,GB,existing,control,free,feature_adoption_rate,0,8130,0.0
2026-04-04,Android,GB,existing,control,free,recommendation_engagement_rate,1508,8184,0.184262
2026-04-04,Android,GB,existing,control,free,subscription_conversion_rate,295,7950,0.037107
2026-04-04,Android,GB,existing,control,free,session_frequency,10453,7866,1.328884
2026-04-04,Android,GB,existing,control,free,report_block_rate,44,8066,0.005455
2026-04-04,Android,GB,existing,control,free,day7_retention_proxy,5775,8095,0.713403
2026-04-04,Android,GB,existing,control,free,payment_completion_rate,444,495,0.89697
2026-04-04,Android,GB,existing,control,subscriber,feature_adoption_rate,0,2314,0.0
2026-04-04,Android,GB,existing,control,subscriber,recommendation_engagement_rate,408,2262,0.180371
2026-04-04,Android,GB,existing,control,subscriber,session_frequency,3211,2304,1.393663
2026-04-04,Android,GB,existing,control,subscriber,report_block_rate,7,2236,0.003131
2026-04-04,Android,GB,existing,control,subscriber,day7_retention_proxy,1640,2303,0.712115
2026-04-04,Android,GB,new,treatment,free,feature_adoption_rate,0,1759,0.0
2026-04-04,Android,GB,new,treatment,free,recommendation_engagement_rate,320,1728,0.185185
2026-04-04,Android,GB,new,treatment,free,subscription_conversion_rate,50,1759,0.028425
2026-04-04,Android,GB,new,treatment,free,session_frequency,2383,1769,1.347089
2026-04-04,Android,GB,new,treatment,free,report_block_rate,8,1815,0.004408
2026-04-04,Android,GB,new,treatment,free,day7_retention_proxy,1106,1797,0.61547
2026-04-04,Android,GB,new,treatment,free,payment_completion_rate,97,112,0.866071
2026-04-04,Android,GB,new,treatment,subscriber,feature_adoption_rate,0,478,0.0
2026-04-04,Android,GB,new,treatment,subscriber,recommendation_engagement_rate,102,501,0.203593
2026-04-04,Android,GB,new,treatment,subscriber,session_frequency,711,515,1.380583
2026-04-04,Android,GB,new,treatment,subscriber,report_block_rate,1,504,0.001984
2026-04-04,Android,GB,new,treatment,subscriber,day7_retention_proxy,305,508,0.600394
2026-04-04,Android,GB,new,control,free,feature_adoption_rate,0,1746,0.0
2026-04-04,Android,GB,new,control,free,recommendation_engagement_rate,346,1814,0.190739
2026-04-04,Android,GB,new,control,free,subscription_conversion_rate,62,1761,0.035207
2026-04-04,Android,GB,new,control,free,session_frequency,2473,1830,1.351366
2026-04-04,Android,GB,new,control,free,report_block_rate,9,1810,0.004972
2026-04-04,Android,GB,new,control,free,day7_retention_proxy,1069,1756,0.60877
2026-04-04,Android,GB,new,control,free,payment_completion_rate,99,109,0.908257
2026-04-04,Android,GB,new,control,subscriber,feature_adoption_rate,0,511,0.0
2026-04-04,Android,GB,new,control,subscriber,recommendation_engagement_rate,94,504,0.186508
2026-04-04,Android,GB,new,control,subscriber,session_frequency,663,500,1.326
2026-04-04,Android,GB,new,control,subscriber,report_block_rate,1,499,0.002004
2026-04-04,Android,GB,new,control,subscriber,day7_retention_proxy,315,502,0.62749
2026-04-04,Android,DE,existing,treatment,free,feature_adoption_rate,0,5825,0.0
2026-04-04,Android,DE,existing,treatment,free,recommendation_engagement_rate,1126,6206,0.181437
2026-04-04,Android,DE,existing,treatment,free,subscription_conversion_rate,183,6011,0.030444
2026-04-04,Android,DE,existing,treatment,free,session_frequency,8126,5977,1.359545
2026-04-04,Android,DE,existing,treatment,free,report_block_rate,23,6228,0.003693
2026-04-04,Android,DE,existing,treatment,free,day7_retention_proxy,4427,6226,0.71105
2026-04-04,Android,DE,existing,treatment,free,payment_completion_rate,348,372,0.935484
2026-04-04,Android,DE,existing,treatment,subscriber,feature_adoption_rate,0,1745,0.0
2026-04-04,Android,DE,existing,treatment,subscriber,recommendation_engagement_rate,301,1686,0.178529
2026-04-04,Android,DE,existing,treatment,subscriber,session_frequency,2511,1804,1.391907
2026-04-04,Android,DE,existing,treatment,subscriber,report_block_rate,10,1734,0.005767
2026-04-04,Android,DE,existing,treatment,subscriber,day7_retention_proxy,1193,1692,0.705083
2026-04-04,Android,DE,existing,control,free,feature_adoption_rate,0,6142,0.0
2026-04-04,Android,DE,existing,control,free,recommendation_engagement_rate,1113,5937,0.187468
2026-04-04,Android,DE,existing,control,free,subscription_conversion_rate,213,5914,0.036016
2026-04-04,Android,DE,existing,control,free,session_frequency,8100,6042,1.340616
2026-04-04,Android,DE,existing,control,free,report_block_rate,41,6157,0.006659
2026-04-04,Android,DE,existing,control,free,day7_retention_proxy,4359,6092,0.715529
2026-04-04,Android,DE,existing,control,free,payment_completion_rate,358,382,0.937173
2026-04-04,Android,DE,existing,control,subscriber,feature_adoption_rate,0,1732,0.0
2026-04-04,Android,DE,existing,control,subscriber,recommendation_engagement_rate,316,1711,0.184687
2026-04-04,Android,DE,existing,control,subscriber,session_frequency,2411,1742,1.384041
2026-04-04,Android,DE,existing,control,subscriber,report_block_rate,15,1711,0.008767
2026-04-04,Android,DE,existing,control,subscriber,day7_retention_proxy,1205,1702,0.707991
2026-04-04,Android,DE,new,treatment,free,feature_adoption_rate,0,1302,0.0
2026-04-04,Android,DE,new,treatment,free,recommendation_engagement_rate,260,1359,0.191317
2026-04-04,Android,DE,new,treatment,free,subscription_conversion_rate,30,1347,0.022272
2026-04-04,Android,DE,new,treatment,free,session_frequency,1759,1304,1.348926
2026-04-04,Android,DE,new,treatment,free,report_block_rate,0,1310,0.0
2026-04-04,Android,DE,new,treatment,free,day7_retention_proxy,796,1354,0.587888
2026-04-04,Android,DE,new,treatment,free,payment_completion_rate,78,83,0.939759
2026-04-04,Android,DE,new,treatment,subscriber,feature_adoption_rate,0,367,0.0
2026-04-04,Android,DE,new,treatment,subscriber,recommendation_engagement_rate,71,369,0.192412
2026-04-04,Android,DE,new,treatment,subscriber,session_frequency,497,377,1.318302
2026-04-04,Android,DE,new,treatment,subscriber,report_block_rate,1,370,0.002703
2026-04-04,Android,DE,new,treatment,subscriber,day7_retention_proxy,210,365,0.575342
2026-04-04,Android,DE,new,control,free,feature_adoption_rate,0,1308,0.0
2026-04-04,Android,DE,new,control,free,recommendation_engagement_rate,244,1300,0.187692
2026-04-04,Android,DE,new,control,free,subscription_conversion_rate,39,1323,0.029478
2026-04-04,Android,DE,new,control,free,session_frequency,1846,1346,1.371471
2026-04-04,Android,DE,new,control,free,report_block_rate,11,1307,0.008416
2026-04-04,Android,DE,new,control,free,day7_retention_proxy,801,1309,0.611917
2026-04-04,Android,DE,new,control,free,payment_completion_rate,75,82,0.914634
2026-04-04,Android,DE,new,control,subscriber,feature_adoption_rate,0,374,0.0
2026-04-04,Android,DE,new,control,subscriber,recommendation_engagement_rate,72,384,0.1875
2026-04-04,Android,DE,new,control,subscriber,session_frequency,526,394,1.335025
2026-04-04,Android,DE,new,control,subscriber,report_block_rate,3,395,0.007595
2026-04-04,Android,DE,new,control,subscriber,day7_retention_proxy,233,377,0.618037
2026-04-04,Android,CA,existing,treatment,free,feature_adoption_rate,0,4181,0.0
2026-04-04,Android,CA,existing,treatment,free,recommendation_engagement_rate,793,4259,0.186194
2026-04-04,Android,CA,existing,treatment,free,subscription_conversion_rate,158,4213,0.037503
