date,platform,market,event_name,expected_volume,observed_volume,completeness_pct,schema_version,schema_changed,null_rate_key_property
2026-04-07,iOS,DE,priority_intro_sent,0,0,0.9924,4,0,0.0053
2026-04-07,iOS,DE,paywall_viewed,792,779,0.9824,4,0,0.0014
2026-04-07,iOS,DE,checkout_started,262,261,0.9954,4,0,0.005
2026-04-07,iOS,DE,payment_completed,239,236,0.9837,4,0,0.0058
2026-04-07,iOS,DE,subscription_activated,238,236,0.9909,4,0,0.0046
2026-04-07,iOS,CA,priority_intro_impression,0,0,0.9844,4,0,0.0028
2026-04-07,iOS,CA,priority_intro_viewed,0,0,0.9951,4,0,0.0037
2026-04-07,iOS,CA,priority_intro_sent,0,0,0.9857,4,0,0.0049
2026-04-07,iOS,CA,paywall_viewed,528,518,0.9809,4,0,0.0036
2026-04-07,iOS,CA,checkout_started,175,173,0.9874,4,0,0.0087
2026-04-07,iOS,CA,payment_completed,160,156,0.9777,4,0,0.0038
2026-04-07,iOS,CA,subscription_activated,159,156,0.9835,4,0,0.0009
2026-04-07,Android,US,priority_intro_impression,0,0,0.9995,4,0,0.0068
2026-04-07,Android,US,priority_intro_viewed,0,0,0.9851,4,0,0.0034
2026-04-07,Android,US,priority_intro_sent,0,0,0.9863,4,0,0.0037
2026-04-07,Android,US,paywall_viewed,1869,1842,0.9856,4,0,0.0044
2026-04-07,Android,US,checkout_started,619,615,0.9943,4,0,0.0046
2026-04-07,Android,US,payment_completed,565,561,0.9934,4,0,0.0014
2026-04-07,Android,US,subscription_activated,562,560,0.9976,4,0,0.0028
2026-04-07,Android,GB,priority_intro_impression,0,0,0.982,4,0,0.0024
2026-04-07,Android,GB,priority_intro_viewed,0,0,0.9911,4,0,0.0038
2026-04-07,Android,GB,priority_intro_sent,0,0,0.9805,4,0,0.0037
2026-04-07,Android,GB,paywall_viewed,975,975,0.9995,4,0,0.0043
2026-04-07,Android,GB,checkout_started,323,318,0.9857,4,0,0.0025
2026-04-07,Android,GB,payment_completed,295,292,0.9899,4,0,0.002
2026-04-07,Android,GB,subscription_activated,293,289,0.9869,4,0,0.0018
2026-04-07,Android,DE,priority_intro_impression,0,0,0.9925,4,0,0.0024
2026-04-07,Android,DE,priority_intro_viewed,0,0,0.9966,4,0,0.0056
2026-04-07,Android,DE,priority_intro_sent,0,0,0.989,4,0,0.0063
2026-04-07,Android,DE,paywall_viewed,732,729,0.9968,4,0,0.0028
2026-04-07,Android,DE,checkout_started,242,242,0.9984,4,0,0.0054
2026-04-07,Android,DE,payment_completed,221,220,0.9946,4,0,0.0036
2026-04-07,Android,DE,subscription_activated,220,217,0.9878,4,0,0.006
2026-04-07,Android,CA,priority_intro_impression,0,0,0.9862,4,0,0.0039
2026-04-07,Android,CA,priority_intro_viewed,0,0,0.9929,4,0,0.0019
2026-04-07,Android,CA,priority_intro_sent,0,0,0.9791,4,0,0.0059
2026-04-07,Android,CA,paywall_viewed,488,485,0.9938,4,0,0.0073
2026-04-07,Android,CA,checkout_started,161,160,0.9923,4,0,0.0024
2026-04-07,Android,CA,payment_completed,147,146,0.993,4,0,0.0053
2026-04-07,Android,CA,subscription_activated,146,146,0.994,4,0,0.0054
2026-04-08,iOS,US,priority_intro_impression,0,0,0.9926,4,0,0.0057
2026-04-08,iOS,US,priority_intro_viewed,0,0,0.9835,4,0,0.0049
2026-04-08,iOS,US,priority_intro_sent,0,0,0.9816,4,0,0.0029
2026-04-08,iOS,US,paywall_viewed,1939,1925,0.9928,4,0,0.0027
2026-04-08,iOS,US,checkout_started,642,629,0.9794,4,0,0.0027
2026-04-08,iOS,US,payment_completed,586,581,0.9918,4,0,0.0059
2026-04-08,iOS,US,subscription_activated,583,577,0.991,4,0,0.0059
2026-04-08,iOS,GB,priority_intro_impression,0,0,0.975,4,0,0.0038
2026-04-08,iOS,GB,priority_intro_viewed,0,0,0.993,4,0,0.0036
2026-04-08,iOS,GB,priority_intro_sent,0,0,0.9915,4,0,0.0026
2026-04-08,iOS,GB,paywall_viewed,1012,1000,0.988,4,0,0.0064
2026-04-08,iOS,GB,checkout_started,335,329,0.9833,4,0,0.0081
2026-04-08,iOS,GB,payment_completed,306,302,0.9892,4,0,0.0037
2026-04-08,iOS,GB,subscription_activated,304,304,0.9995,4,0,0.0036
2026-04-08,iOS,DE,priority_intro_impression,0,0,0.9937,4,0,0.006
2026-04-08,iOS,DE,priority_intro_viewed,0,0,0.9847,4,0,0.0036
2026-04-08,iOS,DE,priority_intro_sent,0,0,0.9878,4,0,0.0038
2026-04-08,iOS,DE,paywall_viewed,759,747,0.984,4,0,0.0058
2026-04-08,iOS,DE,checkout_started,251,249,0.99,4,0,0.0023
2026-04-08,iOS,DE,payment_completed,229,226,0.9864,4,0,0.006
2026-04-08,iOS,DE,subscription_activated,228,224,0.9821,4,0,0.0036
2026-04-08,iOS,CA,priority_intro_impression,0,0,0.9974,4,0,0.006
2026-04-08,iOS,CA,priority_intro_viewed,0,0,0.9891,4,0,0.0051
2026-04-08,iOS,CA,priority_intro_sent,0,0,0.9911,4,0,0.0086
2026-04-08,iOS,CA,paywall_viewed,506,504,0.9954,4,0,0.0052
2026-04-08,iOS,CA,checkout_started,167,165,0.9841,4,0,0.0034
2026-04-08,iOS,CA,payment_completed,153,151,0.9888,4,0,0.0029
2026-04-08,iOS,CA,subscription_activated,152,150,0.9891,4,0,0.0043
2026-04-08,Android,US,priority_intro_impression,0,0,0.987,4,0,0.0035
2026-04-08,Android,US,priority_intro_viewed,0,0,0.9814,4,0,0.0023
2026-04-08,Android,US,priority_intro_sent,0,0,0.9995,4,0,0.0068
2026-04-08,Android,US,paywall_viewed,1790,1775,0.9915,4,0,0.0052
2026-04-08,Android,US,checkout_started,592,586,0.9895,4,0,0.0027
2026-04-08,Android,US,payment_completed,541,535,0.9897,4,0,0.0013
2026-04-08,Android,US,subscription_activated,538,531,0.9883,4,0,0.0023
2026-04-08,Android,GB,priority_intro_impression,0,0,0.9869,4,0,0.006
2026-04-08,Android,GB,priority_intro_viewed,0,0,0.9871,4,0,0.0037
2026-04-08,Android,GB,priority_intro_sent,0,0,0.992,4,0,0.0048
2026-04-08,Android,GB,paywall_viewed,934,932,0.9975,4,0,0.005
2026-04-08,Android,GB,checkout_started,309,308,0.9951,4,0,0.0036
2026-04-08,Android,GB,payment_completed,282,278,0.9849,4,0,0.0056
2026-04-08,Android,GB,subscription_activated,281,279,0.9948,4,0,0.002
2026-04-08,Android,DE,priority_intro_impression,0,0,0.98,4,0,0.0031
2026-04-08,Android,DE,priority_intro_viewed,0,0,0.9951,4,0,0.0027
2026-04-08,Android,DE,priority_intro_sent,0,0,0.9911,4,0,0.0077
2026-04-08,Android,DE,paywall_viewed,700,694,0.9912,4,0,0.0043
2026-04-08,Android,DE,checkout_started,232,230,0.99,4,0,0.0057
2026-04-08,Android,DE,payment_completed,212,207,0.978,4,0,0.0025
2026-04-08,Android,DE,subscription_activated,210,208,0.9877,4,0,0.0077
2026-04-08,Android,CA,priority_intro_impression,0,0,0.9995,4,0,0.0039
2026-04-08,Android,CA,priority_intro_viewed,0,0,0.991,4,0,0.0018
2026-04-08,Android,CA,priority_intro_sent,0,0,0.9846,4,0,0.0043
2026-04-08,Android,CA,paywall_viewed,467,460,0.9848,4,0,0.0049
2026-04-08,Android,CA,checkout_started,155,152,0.9865,4,0,0.0045
2026-04-08,Android,CA,payment_completed,141,140,0.9941,4,0,0.0036
2026-04-08,Android,CA,subscription_activated,140,139,0.9906,4,0,0.0045
2026-04-09,iOS,US,priority_intro_impression,0,0,0.9857,4,0,0.0042
2026-04-09,iOS,US,priority_intro_viewed,0,0,0.9856,4,0,0.0026
2026-04-09,iOS,US,priority_intro_sent,0,0,0.9845,4,0,0.0027
2026-04-09,iOS,US,paywall_viewed,1886,1845,0.9785,4,0,0.0064
2026-04-09,iOS,US,checkout_started,624,609,0.9752,4,0,0.005
2026-04-09,iOS,US,payment_completed,570,560,0.9835,4,0,0.0013
2026-04-09,iOS,US,subscription_activated,566,559,0.9872,4,0,0.0017
2026-04-09,iOS,GB,priority_intro_impression,0,0,0.9845,4,0,0.0065
2026-04-09,iOS,GB,priority_intro_viewed,0,0,0.9924,4,0,0.0043
2026-04-09,iOS,GB,priority_intro_sent,0,0,0.9919,4,0,0.0007
2026-04-09,iOS,GB,paywall_viewed,984,982,0.9984,4,0,0.0044
2026-04-09,iOS,GB,checkout_started,326,320,0.9841,4,0,0.0044
2026-04-09,iOS,GB,payment_completed,297,296,0.9948,4,0,0.0028
2026-04-09,iOS,GB,subscription_activated,296,292,0.9882,4,0,0.008
2026-04-09,iOS,DE,priority_intro_impression,0,0,0.9966,4,0,0.0051
2026-04-09,iOS,DE,priority_intro_viewed,0,0,0.9866,4,0,0.0011
2026-04-09,iOS,DE,priority_intro_sent,0,0,0.983,4,0,0.0043
2026-04-09,iOS,DE,paywall_viewed,738,730,0.9899,4,0,0.007
2026-04-09,iOS,DE,checkout_started,244,241,0.9866,4,0,0.004
2026-04-09,iOS,DE,payment_completed,223,220,0.9847,4,0,0.0013
2026-04-09,iOS,DE,subscription_activated,222,219,0.9897,4,0,0.002
2026-04-09,iOS,CA,priority_intro_impression,0,0,0.9846,4,0,0.0018
2026-04-09,iOS,CA,priority_intro_viewed,0,0,0.9892,4,0,0.0026
2026-04-09,iOS,CA,priority_intro_sent,0,0,0.9903,4,0,0.0074
2026-04-09,iOS,CA,paywall_viewed,492,486,0.9879,4,0,0.0044
2026-04-09,iOS,CA,checkout_started,163,160,0.9835,4,0,0.0011
2026-04-09,iOS,CA,payment_completed,149,149,0.9994,4,0,0.0001
2026-04-09,iOS,CA,subscription_activated,148,148,0.9995,4,0,0.006
2026-04-09,Android,US,priority_intro_impression,0,0,0.9873,4,0,0.0049
2026-04-09,Android,US,priority_intro_viewed,0,0,0.9875,4,0,0.0048
2026-04-09,Android,US,priority_intro_sent,0,0,0.9914,4,0,0.004
2026-04-09,Android,US,paywall_viewed,1741,1716,0.986,4,0,0.0038
2026-04-09,Android,US,checkout_started,576,569,0.988,4,0,0.0039
2026-04-09,Android,US,payment_completed,526,520,0.9887,4,0,0.0051
2026-04-09,Android,US,subscription_activated,523,517,0.9881,4,0,0.004
2026-04-09,Android,GB,priority_intro_impression,0,0,0.9857,4,0,0.004
2026-04-09,Android,GB,priority_intro_viewed,0,0,0.9882,4,0,0.0041
2026-04-09,Android,GB,priority_intro_sent,0,0,0.9898,4,0,0.0031
2026-04-09,Android,GB,paywall_viewed,908,889,0.9792,4,0,0.0056
2026-04-09,Android,GB,checkout_started,301,298,0.9915,4,0,0.0053
2026-04-09,Android,GB,payment_completed,274,272,0.9923,4,0,0.0018
2026-04-09,Android,GB,subscription_activated,273,271,0.9928,4,0,0.0056
2026-04-09,Android,DE,priority_intro_impression,0,0,0.9918,4,0,0.0021
2026-04-09,Android,DE,priority_intro_viewed,0,0,0.9874,4,0,0.0052
2026-04-09,Android,DE,priority_intro_sent,0,0,0.993,4,0,0.003
2026-04-09,Android,DE,paywall_viewed,681,674,0.9896,4,0,0.0054
2026-04-09,Android,DE,checkout_started,225,221,0.9783,4,0,0.002
2026-04-09,Android,DE,payment_completed,206,202,0.9836,4,0,0.0019
2026-04-09,Android,DE,subscription_activated,205,202,0.9854,4,0,0.0051
2026-04-09,Android,CA,priority_intro_impression,0,0,0.9854,4,0,0.0025
2026-04-09,Android,CA,priority_intro_viewed,0,0,0.985,4,0,0.0068
2026-04-09,Android,CA,priority_intro_sent,0,0,0.9982,4,0,0.0023
2026-04-09,Android,CA,paywall_viewed,454,452,0.9954,4,0,0.0061
2026-04-09,Android,CA,checkout_started,150,148,0.9858,4,0,0.0038
2026-04-09,Android,CA,payment_completed,137,136,0.9907,4,0,0.0019
2026-04-09,Android,CA,subscription_activated,136,134,0.9858,4,0,0.0041
2026-04-10,iOS,US,priority_intro_impression,0,0,0.9816,4,0,0.0033
2026-04-10,iOS,US,priority_intro_viewed,0,0,0.9941,4,0,0.0005
2026-04-10,iOS,US,priority_intro_sent,0,0,0.9969,4,0,0.0069
2026-04-10,iOS,US,paywall_viewed,1905,1880,0.9871,4,0,0.0042
2026-04-10,iOS,US,checkout_started,630,623,0.9882,4,0,0.0007
2026-04-10,iOS,US,payment_completed,576,569,0.9889,4,0,0.003
2026-04-10,iOS,US,subscription_activated,572,565,0.987,4,0,0.0
2026-04-10,iOS,GB,priority_intro_impression,0,0,0.9934,4,0,0.0035
2026-04-10,iOS,GB,priority_intro_viewed,0,0,0.9896,4,0,0.0033
2026-04-10,iOS,GB,priority_intro_sent,0,0,0.994,4,0,0.0024
2026-04-10,iOS,GB,paywall_viewed,994,976,0.9826,4,0,0.0014
2026-04-10,iOS,GB,checkout_started,329,325,0.9878,4,0,0.0053
2026-04-10,iOS,GB,payment_completed,300,299,0.9967,4,0,0.0051
2026-04-10,iOS,GB,subscription_activated,299,295,0.9892,4,0,0.0041
2026-04-10,iOS,DE,priority_intro_impression,0,0,0.984,4,0,0.0023
2026-04-10,iOS,DE,priority_intro_viewed,0,0,0.9913,4,0,0.004
2026-04-10,iOS,DE,priority_intro_sent,0,0,0.9841,4,0,0.0038
2026-04-10,iOS,DE,paywall_viewed,745,740,0.9929,4,0,0.0
2026-04-10,iOS,DE,checkout_started,247,244,0.9909,4,0,0.0038
2026-04-10,iOS,DE,payment_completed,225,222,0.9871,4,0,0.0017
